,Expt,ClogP,Polarizability,Name,smiles
2406,-1.854,0.58,158.174,None,CCOc1ccc(N(CC)C(N)=O)cc1
2407,-2.685,2.78,149.968,None,OC(=S)COc1ccc(Cl)cc1Cl
2411,-2.997,0.27,155.362,None,COc1cccc(OCC(O)CO)c1OC
2413,-2.015,1.89,140.859,None,CN(C)c1ccc(C(=O)O)cc1C(=O)O
2417,-1.209,0.74,127.263,None,COc1cc(C(=O)O)c(C(=O)O)cc1O
2420,-0.33,0.5,144.265,None,CS(=O)(=O)NS(=O)(=O)C1CCCCC1
2425,-3.458,3.38,174.00400000000005,None,CCCCOC(=O)c1ccc(NC(C)=O)cc1
2431,-1.669,1.46,156.416,None,O=C1CC(c2ccccc2)CC(=O)C1[N+](=O)[O-]
2441,-1.156,0.85,120.7,None,O=[N+]([O-])c1cc(CCO)ccc1O
2442,-2.3,-1.06,167.00599999999997,None,Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1
2451,-0.35700000000000004,2.27,127.732,None,Cc1ccc(S(=O)(=O)[N-]Cl)cc1
2452,-2.9610000000000003,2.7,135.628,None,COc1c(Cl)cc(Cl)c(OC)c1O
2453,-1.078,-1.88,136.99200000000002,None,Nc1ncc2ncn(COCCO)c2n1
2458,-4.0,2.27,155.144,None,O=[N+]([O-])c1ccc(-c2nc3cc(F)ccc3[nH]2)o1
2459,-1.265,1.7,141.89600000000004,None,O=S(=O)(O)c1ccc2ccccc2c1
2461,-2.71,4.51,180.676,None,CCCCCCCCCCSC(=N)N
2462,1.128,0.25,122.69,None,CCOC(=O)N1CCN(C)CC1
2463,0.652,0.84,135.174,None,CCOC(=O)N1CC(C)NCC1C
2464,-2.389,3.07,171.48,None,Cc1ccc2nc3ccccc3c(N)c2c1
2465,-1.382,-0.62,136.44799999999998,None,CS(=O)(=O)c1ccc(C(=N)N)cc1
2466,0.024,-2.95,149.261,None,CC1CN(C(=N)N)C(C)CN1C(=N)N
2467,-2.396,2.68,159.438,None,Nc1c2ccccc2nc2ccc(F)cc12
2468,-2.122,2.78,159.438,None,Nc1c2ccccc2nc2cc(F)ccc12
2469,-1.655,2.31,159.438,None,Nc1c2ccccc2nc2c(F)cccc12
2470,-0.949,2.86,159.438,None,Nc1c2ccccc2nc2cccc(F)c12
2471,-1.578,3.41,172.162,None,Nc1c2ccccc2nc2cccc(Cl)c12
2472,-1.5319999999999998,6.11,195.457,None,CCCCCCCCCCN1CCCCC1
2473,-2.424,3.23,172.162,None,Nc1c2ccccc2nc2ccc(Cl)cc12
2474,-1.725,3.33,172.162,None,Nc1c2ccccc2nc2cc(Cl)ccc12
2475,-1.092,2.61,188.561,None,CCN(CC)NC(=O)Nc1c(C)cccc1C
2478,-1.838,2.38,174.707,None,Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12
2479,-0.98,3.38,185.917,None,C1CCC(NCCNC2CCCCC2)CC1
2485,-1.023,-0.85,178.953,None,N=C(N)c1ccc(CCc2ccc(C(=N)N)o2)o1
2488,-2.682,0.55,128.69,None,O=C1c2ccccc2C(=NO)C1[N+](=O)[O-]
2492,-1.206,2.86,206.949,None,c1ccc(CNCCNCc2ccccc2)cc1
2496,-0.942,-0.81,127.159,None,Nc1cc(C(=O)O)cc(S(=O)(=O)O)c1
2497,-2.232,0.43,131.572,None,O=C1C(S(=O)(=O)O)=C([O-])c2ccccc21
2502,-0.493,0.64,147.388,None,CC(Sc1ccccc1)S(=O)(=O)O
2503,-1.531,0.6,147.388,None,O=S(=O)(O)CCSc1ccccc1
2504,-0.805,-2.41,94.842,None,O=C1OC(C(O)CO)C(O)=C1O
2508,-1.224,3.22,190.384,None,CN(C)CC(O)c1ccc(Cl)c2ccccc12
2514,-0.996,1.2,132.339,None,CN(C)C(=O)c1ccc(Cl)cc1
2515,-1.151,0.25,120.722,None,COc1ccc(C(=O)NN)cc1
2517,-0.066,0.37,116.168,None,CCC1(CC)C(=O)N=C([O-])NC1=O
2518,-1.656,1.32,151.622,None,Nc1c(S(=O)(=O)O)ccc2ccccc12
2521,-0.293,-1.21,116.845,None,Cc1cc(O)ccc1S(=O)(=O)O
2522,-1.267,0.4,134.884,None,CN(C)C(=O)c1ccc([N+](=O)[O-])cc1
2525,-0.061,-0.61,126.005,None,COC(=O)C(CO)NC(=O)C(Cl)Cl
2531,-2.144,0.64,145.91299999999995,None,CC(=O)OCSc1ncnc2[nH]cnc12
2539,-4.7780000000000005,3.46,184.871,None,COC(=O)C(C)c1ccc2cc(OC)ccc2c1
2541,-2.106,1.23,149.692,None,CCCc1ccn(CCC(=O)O)c(=O)c1
2542,-0.636,0.32,149.692,None,O=C(O)CCCCCn1ccccc1=O
2543,-4.331,0.53,140.503,None,CCOC1=C([N+](=O)[O-])CN(C(C)C)C1=O
2547,-0.903,0.8,167.15400000000002,None,COc1c2occc2c(CN)c2ccc(=O)oc12
2548,-3.187,2.71,197.811,None,CC(NC(=O)Cc1ccccc1)c1ccccc1
2555,-2.242,-0.48,156.056,None,NC(=S)NS(=O)(=O)c1ccc(N)cc1
2558,-1.479,2.54,167.09,None,CCc1c(C)c(CN)nc2ccccc12
2559,0.159,3.45,155.708,None,CCCCCCCCSC(=N)N
2560,-0.435,-0.8,135.35299999999998,None,O=S(=O)(N1CCCC1)N1CCCC1
2561,-0.403,-1.0,132.445,None,O=C(O)CC(O)CCC1=CCCC1=O
2562,-4.332,4.16,145.161,None,CCCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-]
2570,-1.229,0.15,138.571,None,OCCOc1ccc(OCCO)cc1
2571,-0.585,-0.096,112.336,None,O=C(O)CN1CCCCS1(=O)=O
2572,-1.196,2.35,187.481,None,Cc1ccc2c3c1CCCC3CN(C(N)=NO)C2
2573,-1.221,1.11,187.481,None,COc1ccc2c3c1CCCC3CN(C(=N)N)C2
2574,-1.35,1.89,174.997,None,NC(=NO)N1Cc2cccc3c2C(CCC3)C1
2584,-2.161,0.35,119.642,None,NNC(=O)c1ccc([N+](=O)[O-])cc1
2586,-1.152,2.06,194.346,None,CN=C(NC)N1Cc2cccc3cccc(c23)C1
2587,-1.011,-0.77,116.282,None,O=c1[nH]c(=O)n(C2CCCO2)cc1F
2590,-3.193,2.53,127.414,None,O=C(O)C=Cc1ccc2c(c1)OCO2
2592,-3.886,2.07,154.702,None,O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)o1
2598,-4.118,1.34,161.387,None,O=c1[nH]c(Nc2ccccc2)nc2[nH]cnc12
2601,-1.789,4.42,186.086,None,CCC(C)CN(C)N=Nc1ccc(C(=O)O)cc1
2602,-2.503,1.13,143.855,None,NS(=O)(=O)c1nc2ccc(O)cc2s1
2603,-2.604,2.86,165.108,None,O=C(c1cccc(F)c1)N(O)c1ccccc1
2604,-3.2060000000000004,0.66,177.33599999999996,None,O=C(NO)c1ccccc1N=Cc1ccccn1
2605,-2.532,3.32,177.592,None,Cc1ccccc1N(O)C(=O)c1cccc(F)c1
2617,-2.456,2.38,173.99,None,N=C(N)NN=Cc1c(O)ccc2ccccc12
2619,0.132,-0.92,135.09,None,CC(=O)Nc1ccc(OP(=O)([O-])O)cc1
2620,-1.452,1.73,125.448,None,CN(O)C(=O)C1CCCCCC1
2621,-2.035,1.53,131.15,None,O=C(C1CC1)N(O)C1CCCCC1
2622,-2.699,2.09,143.634,None,O=C(C1CCC1)N(O)C1CCCCC1
2623,-3.155,2.66,156.118,None,O=C(C1CCCC1)N(O)C1CCCCC1
2624,-0.424,3.01,148.634,None,CCN(C)N=Nc1ccc(C(=O)O)cc1
2625,-1.432,3.54,161.118,None,CCCN(C)N=Nc1ccc(C(=O)O)cc1
2626,-1.808,4.07,173.602,None,CCCCN(C)N=Nc1ccc(C(=O)O)cc1
2627,-2.367,4.6,186.086,None,CCCCCN(C)N=Nc1ccc(C(=O)O)cc1
2648,-1.7180000000000002,0.87,136.55200000000002,None,CNC(=O)COC(=O)c1ccccc1
2649,-1.372,0.67,149.036,None,CN(C)C(=O)COC(=O)c1ccccc1
2650,-2.539,1.93,161.52,None,CCCNC(=O)COC(=O)c1ccccc1
2651,-2.866,2.1,174.00400000000005,None,CC(C)(C)NC(=O)COC(=O)c1ccccc1
2655,-3.494,0.36,157.151,None,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2
2656,-1.09,0.36,165.827,None,CN(CCO)C(=O)COC(=O)c1ccccc1
2659,-2.501,2.15,179.706,None,O=C(OCC(=O)N1CCCCC1)c1ccccc1
2661,-3.552,0.55,157.151,None,NS(=O)(=O)c1cc2c(s1)SCCC2=O
2663,-2.919,1.08,159.94299999999996,None,Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1
2664,-1.773,1.1,171.52900000000002,None,O=C(OCC(=O)N1CCOCC1)c1ccccc1
2665,-1.4980000000000002,0.17,159.35,None,NC(=O)CNC(=O)COC(=O)c1ccccc1
2681,-0.5329999999999999,0.21,115.303,None,NC(C(=O)O)c1ccc(O)cc1
2684,-1.087,2.2,136.917,None,CCCCOP(=O)(O)OCCCC
2685,-2.804,3.38,163.705,None,O=C(C(=O)c1ccccc1)c1ccccc1
2686,-1.126,0.35,120.334,None,CC(=O)NC(CC(C)C)C(=O)O
2687,-3.305,1.23,154.131,None,NC(CSSCC(N)C(=O)O)C(=O)O
2690,-1.768,1.5,124.014,None,CC(C)Nc1nc(N)nc(Cl)n1
2694,-0.3,-0.58,145.764,None,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2
2697,-2.83,1.84,122.847,None,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1
2698,-1.383,1.57,153.17,None,CCSC(=S)NC(CC(=O)O)C(=O)O
2699,-1.69,0.48,148.497,None,CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O
2701,-1.242,2.05,165.983,None,O=C(O)CC(CSC(=O)O)c1ccccc1
2702,-5.899,3.49,179.766,None,[O-]N=C(C(=NO)c1ccccc1)c1ccccc1
2703,-0.737,0.33,120.954,None,Cc1ncc([N+](=O)[O-])n1CC(C)O
2704,-2.046,0.83,146.615,None,Cc1nnc(-c2ccccc2)c(=O)n1N
2710,-3.596,2.04,169.56400000000005,None,c1ccc(CNc2ncnc3[nH]cnc23)cc1
2712,-3.946,1.2,149.559,None,c1coc(CNc2ncnc3[nH]cnc23)c1
2726,0.504,-1.4,125.753,None,CN(C)C(=O)CCC(=O)N(C)C
2727,-3.957,1.65,138.52,None,CCC1(CC)CCC(=O)N(CO)C1=O
2728,-3.933,0.56,136.35,None,CCC1(CC)C(=O)NC(=O)N(CO)C1=O
2729,-0.29600000000000004,-2.15,161.96,None,Nc1ncc2ncn(CCC(CO)CO)c2n1
2731,-3.337,2.79,170.89700000000005,None,O=C(CS)Nc1ccc2ccccc2c1
2733,-2.063,-0.3,118.247,None,C=CC1(C=C)C(=O)NC(=O)NC1=O
2734,-3.292,2.85,161.52,None,CCCOC(=O)c1ccc(NC(C)=O)cc1
2735,-1.712,0.5,131.387,None,C=CC1(C(C)C)C(=O)NC(=O)NC1=O
2736,-2.12,1.03,143.871,None,C=CC1(CC(C)C)C(=O)NC(=O)NC1=O
2738,-0.433,-1.3,138.05,None,Nc1ccn(C2CCC(CO)O2)c(=O)n1
2740,-0.617,-0.26,138.489,None,COC(=O)C(NC(=O)C(Cl)Cl)C(C)O
2741,-0.028,-0.8,113.521,None,O=C(NC(CO)C(=O)O)C(Cl)Cl
2742,-1.609,1.02,154.738,None,O=C(OCC(=O)N1CCC1)c1ccccc1
2743,-2.732,1.75,161.52,None,CC(C)NC(=O)COC(=O)c1ccccc1
2744,-2.759,2.46,174.00400000000005,None,CCCCNC(=O)COC(=O)c1ccccc1
2745,-1.568,1.59,167.222,None,O=C(OCC(=O)N1CCCC1)c1ccccc1
2746,-1.229,1.63,174.00400000000005,None,CN(C)C(=O)CCCOC(=O)c1ccccc1
2747,-0.495,1.27,162.108,None,CC(=O)N(C)C(=O)COC(=O)c1ccccc1
2755,-2.395,1.17,158.39700000000005,None,CCC(=O)OCSc1ncnc2[nH]cnc12
2785,-5.078,2.08,150.363,None,Cc1coc2cc3oc(=O)c(N)cc3cc12
2786,-5.0,2.76,157.428,None,COc1cc2cc3c(C)coc3cc2oc1=O
2806,-4.052,4.33,184.925,None,Cc1cc(N=Nc2ccccc2C)ccc1N
2807,-5.252000000000002,4.43,184.925,None,CN(C)c1ccc(N=Nc2ccccc2)cc1
2808,-2.377,0.77,135.189,None,CC1NC(=O)c2ccccc2NC1=O
2809,-3.903,3.38,184.925,None,Cc1ccc(N=Nc2cc(C)ccc2N)cc1
2810,-3.0460000000000003,1.49,135.871,None,O=C1CNC(=O)c2cc(Cl)ccc2N1
2812,-2.356,1.56,156.355,None,C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O
2814,-3.104,3.1,120.193,None,CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-]
2817,-1.495,1.56,170.27,None,CCCC(CCC)C(=O)NCCCC(=O)O
2821,-1.268,0.0437,145.69,None,CCN(C(N)=O)c1ccc(OC)cc1
2823,-2.5860000000000003,2.37,117.663,None,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1
2824,-2.649,0.62,147.459,None,O=c1[nH]c(=O)n(Cc2ccccc2)cc1F
2826,-0.623,0.0431,100.612,None,OCC1OCOC2COCOC12
2827,-2.503,2.57,107.709,None,CCCC(CO[N+](=O)[O-])O[N+](=O)[O-]
2828,-2.437,2.71,107.709,None,CC(CCCO[N+](=O)[O-])O[N+](=O)[O-]
2829,-2.841,2.3,120.193,None,CC(CCCCO[N+](=O)[O-])O[N+](=O)[O-]
2830,-2.33,2.78,113.411,None,O=[N+]([O-])OC1CCCC(O[N+](=O)[O-])C1
2831,-2.133,-0.37,172.945,None,CN1CCN(Cc2ccc(Cl)nc2)C1=NC#N
2832,-2.347,2.82,113.411,None,O=[N+]([O-])OC1CCCCC1O[N+](=O)[O-]
2833,-2.632,0.52,160.461,None,N#CN=C1NCCN1Cc1ccc(Cl)nc1
2834,-3.0210000000000004,3.38,125.895,None,O=[N+]([O-])OC1CCCCCC1O[N+](=O)[O-]
2838,0.075,-1.31,115.557,None,Cn1cncc1CC(N)C(=O)O
2840,-1.934,1.02,127.897,None,O=C(O)C1CCC(C(=O)O)SS1
2841,-2.138,1.32,135.845,None,COc1ccc(NC(=O)C2CC2)cn1
2844,0.393,-3.62,112.289,None,O=C1OC(C(O)C(O)CO)C(O)C1O
2846,-2.641,1.53,147.673,None,CCC1(c2ccccc2)NC(=O)NC1=O
2847,-1.656,0.78,148.58,None,OC1COC(Oc2ccccc2)C(O)C1O
2849,-0.955,0.3,153.94799999999995,None,O=C(O)CCCC1CCCC2NC(=O)NC12
2850,-2.92,-0.36,118.128,None,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1
2853,-1.276,-1.72,148.429,None,Cc1oc(C(O)C(O)C(O)CO)cc1C(=O)O
2855,-3.096,-3.32,150.064,None,CC(O)C(O)c1cnc2nc(N)[nH]c(=O)c2n1
2859,-3.165,1.69,113.635,None,COc1ccc([N+](=O)[O-])cc1N
2861,-3.745,0.6,153.375,None,O=C1Nc2ccccc2C(=O)N2CCCC12
2863,-2.367,-0.67,157.68200000000004,None,O=C1Nc2ccccc2C(=O)N2CC(O)CC12
2865,-2.31,0.7,176.292,None,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
2868,-2.7230000000000003,-1.53,155.885,None,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21
2869,-0.7959999999999999,2.47,136.15,None,CN(C)N=Nc1ccc(C(=O)O)cc1
2871,-1.1840000000000002,-1.07,138.49200000000002,None,Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1
2889,-3.945,3.24,154.53799999999995,None,Oc1ccc(N=Nc2ccccc2)cc1
2890,-3.076,2.44,158.845,None,Oc1ccc(N=Nc2ccccc2)c(O)c1
2892,-4.378,3.29,171.917,None,O=C(O)c1ccc(N=Nc2ccc(O)cc2)cc1
2893,-3.054,3.88,171.917,None,O=C(O)c1cc(N=Nc2ccccc2)ccc1O
2896,-2.283,0.88,183.425,None,CC(C)C1OC(O)C(Cc2ccccc2)NC1=O
2898,-2.2880000000000003,-1.3,136.455,None,NNC(=O)c1ccc(C(=O)NN)cc1
2900,-1.535,0.89,146.909,None,O=c1[nH]c(CN2CCCC2)c(Cl)c(=O)[nH]1
2904,0.608,-2.65,102.28,None,O=C(O)C(O)(CO)CC(O)CO
2908,-0.3098,0.2,82.294,L-valine,CC(C)C(N)C(=O)O
2911,-1.2219,-0.67,74.705,ASP,NC(CC(=O)O)C(=O)O
2913,-1.2676,0.94,110.996,alpha-benzenyl-glycine,NC(C(=O)O)c1ccccc1
2914,-1.1367,-1.58,61.633,serine,NC(CO)C(=O)O
2915,-1.3188,0.39,127.787,beta-benzenyl-serine,NC(C(=O)O)C(O)c1ccccc1
2916,-1.1871,0.24,79.692,cys,NC(CS)C(=O)O
2917,-1.4949,1.88,105.577,methylparaben,Cc1cc(O)ccc1C(=O)O
2918,-1.9586,2.41,118.061,ethylparaben,CCc1cc(O)ccc1C(=O)O
2919,-2.3979,2.94,130.545,propylparaben,CCCc1cc(O)ccc1C(=O)O
2920,-2.8239,3.47,143.029,butylparaben,CCCCc1cc(O)ccc1C(=O)O
2921,0.58,-0.0299,127.199,phenylephrine,CNCC(O)c1cccc(O)c1
2923,0.14,0.25,156.474,isoproterenol,CC(C)NCC(O)c1ccc(O)c(O)c1
