,Expt,ClogP,Polarizability,Name,smiles
2417,-3.114,2.08,171.209,None,CC(C)C1OCC2(CO1)COC(C(C)C)OC2
2418,-2.677,1.61,121.78,None,COc1cc(OC)cc(OC)c1
2419,-1.837,2.48,132.901,None,CCCCOC(=O)c1cccnc1
2420,-1.5519999999999998,0.23,124.815,None,CSc1cnc2cncnc2n1
2421,-1.756,0.0206,124.815,None,CSc1ncc2nccnc2n1
2422,-1.144,0.0172,127.417,None,Cc1ncc2nc(C)c(C)nc2n1
2423,-0.599,-0.39,112.24,None,O=C(O)CCn1ccccc1=O
2428,-0.8490000000000001,1.71,143.366,None,CC1(C)N=C(c2ccccc2)NC1=O
2429,-3.064,1.04,118.225,None,O=[N+]([O-])c1cc2c(cc1CO)OCO2
2430,-3.682,2.61,180.496,None,COC(=O)c1ccccc1C(=O)c1ccccc1
2432,-0.12,0.72,139.901,None,CCc1nc2cncnc2nc1CC
2433,-0.938,1.96,139.364,None,Cc1cc(N)n(-c2ccccc2)n1
2434,-2.907,1.64,132.55200000000002,None,CC1(C)OC(=O)c2cc(C#N)ccc21
2435,-2.365,-0.78,124.815,None,CSc1ncnc2nccnc12
2436,-3.122,1.78,123.107,None,COc1ccc2ccc(=O)oc2c1
2437,-3.62,1.17,142.71,None,C=CCc1ccc2cncnc2c1O
2438,-2.131,1.37,125.022,None,CCOS(=O)(=O)c1ccccc1
2439,-1.21,1.76,158.457,None,CNC(=O)Oc1cccc2c1OC(C)(C)C2
2440,0.359,-1.23,124.659,None,CN(C)c1ncc2nccnc2n1
2441,-0.022,-0.11,124.659,None,CN(C)c1cnc2cncnc2n1
2442,-5.5920000000000005,3.32,162.871,None,c1ccc2c(c1)Nc1ccccc1S2
2443,-2.037,1.43,128.526,None,O=C(O)Cc1c[nH]c2ccccc12
2445,-3.794,3.26,147.168,None,Cc1nccc2c1[nH]c1ccccc12
2446,-1.67,2.42,151.84799999999996,None,Cc1nn(-c2ccccc2)c(N)c1C
2447,-4.53,2.06,121.729,None,CCC1(CC)CCC(=O)NC1=O
2448,-1.743,-1.03,124.478,None,CCOC(=O)c1cnc(=S)[nH]c1
2449,-4.572,2.74,155.119,None,O=S1(=O)c2ccccc2-c2ccccc21
2450,-2.9210000000000003,1.67,143.366,None,CCCc1ncnc2c(O)cccc12
2451,-2.055,1.75,135.623,None,O=[N+]([O-])Cc1ccc2ccccc2n1
2452,-3.8,1.14,128.71200000000002,None,ON=C1C=CC(=NO)c2ncccc21
2453,-2.522,2.66,163.28799999999995,None,CCCCCCNC(=O)c1cccnc1
2454,-0.731,-0.32,149.559,None,Cc1ccnc(NC(=O)c2cnccn2)n1
2455,-1.917,0.57,143.939,None,CCC1(C)NC(=O)C(C)(CC)NC1=O
2456,-3.716,1.76,160.39600000000004,None,O=c1ccc2nc3ccccc3sc-2c1
2457,-2.977,0.38,148.717,None,O=C(Nc1ccccn1)c1cccnc1
2458,-0.451,-0.16,95.01,None,FC(F)(F)c1nc2ncncc2[nH]1
2459,-2.287,-0.4,119.24,None,Cc1nc2nc[nH]c(=O)c2nc1C
2460,-4.353,4.72,184.12,None,Cc1ccc(-c2nc3ccccc3s2)cc1
2461,-3.74,1.67,128.153,None,O=c1ccc2cc3ccoc3cc2o1
2462,-2.027,1.19,152.838,None,Cc1c(O)c(=O)ccn1-c1ccccc1
2463,-3.222,1.65,165.322,None,Cc1ccc(-n2ccc(=O)c(O)c2C)cc1
2464,-3.933,1.97,191.907,None,CC(C)NCC(O)COc1cccc2[nH]ccc12
2465,-3.197,3.19,175.77200000000005,None,CCCCCCCNC(=O)c1cccnc1
2466,-3.487,2.67,138.991,None,c1coc(-c2nc3ccccc3[nH]2)c1
2468,-2.412,-2.8,100.598,None,CC1=NC(=O)C(C(N)=O)C(=O)N1
2469,-2.884,2.01,127.414,None,COc1c(C(=O)O)oc2ccccc12
2470,-3.042,0.66,122.705,None,Cc1ccc2[nH]c(=O)c(=O)[nH]c2c1
2471,-3.624,-1.08,94.121,None,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1
2472,-4.035,-0.68,112.18,None,O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1
2473,-2.854,0.28,122.705,None,O=C1CNC(=O)c2ccccc2N1
2474,-1.022,-0.62,124.659,None,CN(C)c1ncnc2nccnc12
2475,-2.6,0.25,129.77,None,CC(=O)Nc1ccc2c(c1)C(=O)OC2
2476,-2.651,0.61,110.199,None,O=C1OCc2ccc([N+](=O)[O-])cc21
2477,-2.319,2.06,156.506,None,O=C(NC1CCCCC1)c1cccnc1
2478,-4.462,2.64,166.06099999999995,None,Cn1c2ccccc2c(=O)c2ccccc21
2479,-1.882,0.63,128.07,None,COc1ccc2c(c1OC)C(=O)OC2
2480,-3.0410000000000004,0.46,149.627,None,CCc1nc2cnc(N)nc2nc1CC
2481,-1.444,1.18,151.79399999999995,None,CC(=O)CC(CC(=O)O)c1ccccc1
2482,-1.696,-0.54,125.366,None,Nc1nc(=O)[nH]n1-c1ccccc1
2483,-2.197,2.16,168.183,None,CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O
2484,-2.468,-0.54,125.366,None,Nc1nc(=O)n(-c2ccccc2)[nH]1
2485,-1.099,-0.78,99.232,None,O=C(O)c1cc(=O)cc(C(=O)O)o1
2486,-1.489,-1.27,119.24,None,Cc1nc2cncnc2n(C)c1=O
2487,-2.397,0.64,119.559,None,CCC1(CC)C(=O)NC(=O)NC1=O
2488,-2.324,1.58,137.618,None,CCC1(CC)C(=O)NC(=S)NC1=O
2489,-2.101,1.73,132.528,None,O=C1CC(C(=O)O)Cc2ccccc21
2490,-3.194,1.4,144.661,None,O=C(c1ccco1)N(O)c1ccccc1
2491,-2.62,-0.72,114.782,None,Cn1cnc2c1c(=O)[nH]c(=O)n2C
2492,-0.976,1.1,140.608,None,Cc1cc(Oc2ccccn2)nn1C
2493,-0.7709999999999999,1.08,119.947,None,Nc1nnc(-c2ccc(O)cc2)o1
2495,-3.008,3.72,188.256,None,CCCCCCCCNC(=O)c1cccnc1
2496,-2.089,-1.18,119.157,None,CC12CC(C)(NC(=O)N1)NC(=O)N2
2497,-2.313,1.63,168.907,None,CCC1(CC)NC(=O)C(CC)(CC)NC1=O
2498,-2.309,-0.0517,110.726,None,Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O
2499,-3.335,-3.48,102.886,None,O=c1cnc2c(=O)[nH]c(=O)[nH]c2[nH]1
2500,-2.06,1.11,143.215,None,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
2501,-1.626,-0.64,98.242,None,O=C(O)Cc1c[nH]c(=O)[nH]c1=O
2502,-2.283,2.69,157.19799999999995,None,CCCCCCCCNC(=O)C(C)O
2503,-1.284,0.36,144.61,None,CCN(CC)S(=O)N(CC)CC
2504,-1.121,0.38,120.358,None,CC(C)C(NCCC#N)C(=O)O
2505,-0.984,0.91,132.842,None,CCC(C)C(NCCC#N)C(=O)O
2506,-0.174,-0.0584,133.454,None,CC(C(=O)O)N(CCC#N)CCC#N
2510,-1.6780000000000002,2.37,95.225,None,O=[N+]([O-])OCCCCO[N+](=O)[O-]
2512,-1.659,1.98,95.225,None,CC(CCO[N+](=O)[O-])O[N+](=O)[O-]
2513,-0.534,-2.04,115.406,None,NCC(=O)NCC(=O)NCC(=O)O
2514,-2.216,2.32,107.709,None,CC(CC(C)O[N+](=O)[O-])O[N+](=O)[O-]
2515,-2.188,1.95,107.709,None,O=[N+]([O-])OCCCCCO[N+](=O)[O-]
2516,-1.143,1.35,170.90599999999995,None,CC(C)CC(C(=O)O)N(CCC#N)CCC#N
2517,-2.675,3.06,120.193,None,CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-]
2519,-0.695,-1.12,135.916,None,CC(O)C(O)C(O)C(O)C=NNC(N)=O
2520,-1.912,0.67,144.208,None,CCc1nc2nc[nH]c(=O)c2nc1CC
2524,-1.349,-2.6,138.204,None,NC(=O)NCC(=O)NCC(=O)NCC(=O)O
2527,-3.4560000000000004,-2.62,99.54,None,Nc1[nH]c(=O)[nH]c2nc(=O)[nH]c1-2
2528,-2.931,0.63,149.627,None,CCc1nc2ncnc(N)c2nc1CC
2530,-1.71,2.19,144.915,None,COc1cc2nccnc2c(N)c1OC
2531,-1.137,1.94,126.811,None,CCCCCCOC(=O)C(C)O
2532,-1.273,3.0,151.779,None,CCCCCCCCOC(=O)C(C)O
2533,-0.68,0.53,120.334,None,CCCCC(NC(C)=O)C(=O)O
2534,-0.685,0.35,120.334,None,CCC(C)C(NC(C)=O)C(=O)O
2535,-1.888,1.86,95.225,None,CC(O[N+](=O)[O-])C(C)O[N+](=O)[O-]
2536,0.054000000000000006,-1.79,120.237,None,N=C(N)NCCCC(N)C(=O)O
2537,-2.1590000000000003,0.35,117.576,None,CCCCC(NC(N)=O)C(=O)O
2538,0.032,-0.19,130.216,None,CSCCC(NC(C)=O)C(=O)O
2539,-2.04,-1.18,146.555,None,O=S(CCCl)CCS(=O)CCCl
2540,-0.615,2.08,134.679,None,CC(SSC(C)C(=O)O)C(=O)O
2541,-0.431,-0.0934,130.06,None,CC(C)CC(NC(=O)CN)C(=O)O
2542,-0.705,0.98,137.281,None,CCC(SC(CC)C(=O)O)C(=O)O
2543,-1.823,1.58,147.16299999999995,None,CC(SCSC(C)C(=O)O)C(=O)O
2544,-2.891,1.38,159.64700000000005,None,CSC(CCC(SC)C(=O)O)C(=O)O
2545,-0.404,0.6,155.028,None,CC(C)C(N)C(=O)NC(C(=O)O)C(C)C
2546,-2.555,-0.12,131.765,None,NC(CSCC(N)C(=O)O)C(=O)O
2547,-0.173,1.13,167.512,None,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C
2548,-0.711,-2.24,112.745,None,CC(=O)NC(CCC(=O)O)C(=O)O
2549,0.016,-1.47,123.432,None,NC(=O)NN=CC(O)C(O)C(O)CO
2550,-1.286,2.06,147.751,None,CCSC(=S)OC(CC(=O)O)C(=O)O
2551,-1.699,1.23,153.17,None,CCOC(=S)SC(CC(N)=O)C(=O)O
2552,-1.186,2.06,147.751,None,CCOC(=S)SC(CC(=O)O)C(=O)O
2553,-0.102,-1.05,119.81,None,CC(CC(C)(C(=O)O)C(=O)O)C(=O)O
2555,-0.687,1.66,179.99599999999995,None,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O
2558,0.309,-0.28,165.342,None,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O
2560,-0.111,-0.28,165.342,None,CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O
2562,-3.14,4.25,200.74,None,CCCCCCCCCNC(=O)c1cccnc1
2563,-1.921,2.42,155.498,None,CCCCCCCCOCC(O)CO
2564,-1.971,-0.11,117.696,None,NNC(=O)c1ccc([N+](=O)[O-])s1
2565,-0.304,-0.78,137.075,None,O=C(Nc1ncccn1)c1cnccn1
2566,-0.949,1.62,132.23,None,CCCCCCNC(=O)C(C)O
2567,-2.627,1.33,139.548,None,NS(=O)(=O)c1nc2ccccc2s1
2568,-2.235,1.22,151.033,None,OC(=S)CCCCCCC(O)=S
2569,-1.717,3.76,178.239,None,CCCCOP(=O)(CCCC)CCCC
2570,-0.996,0.83,125.753,None,CCCC(=O)NNC(=O)CCC
2571,0.375,-0.95,125.753,None,CCC(=O)NCCNC(=O)CC
2572,-1.143,0.92,148.917,None,CCN(CC)S(=O)(=O)N(CC)CC
2573,-3.361,3.75,182.166,None,CCCCCCCCCCNC(=O)C(C)O
2574,-3.0610000000000004,4.06,176.747,None,CCCCCCCCCCOC(=O)C(C)O
2575,-2.1590000000000003,-0.67,117.576,None,NC(=O)NCCCCCC(=O)O
2576,-2.389,1.75,163.517,None,OC(=S)CCCCCCCC(O)=S
2577,-2.747,1.56,137.58100000000002,None,C=CCC(C(=O)NC(N)=O)C(C)C
2578,-3.069,2.28,176.00099999999995,None,OC(=S)CCCCCCCCC(O)=S
2579,-1.329,1.68,127.399,None,CCOC(=O)CCCC(=O)OCC
2580,-0.112,-2.55,109.399,None,O=C(NCCO)C(=O)NCCO
2581,-0.19,1.38,134.679,None,O=C(O)CCSSCCC(=O)O
2582,0.46,-0.41,120.97,None,N#CCCN(CCC#N)CC(=O)O
2583,-0.622,0.12,150.721,None,CCCC(=O)NCCNC(=O)CCC
2584,-2.725,1.97,123.704,None,COC(=O)C(C#N)C(=O)CC(C)C
2585,-2.156,1.9,150.721,None,CCCCC(=O)NNC(=O)CCCC
2586,-1.68,2.09,139.88299999999998,None,CCOC(=O)CCCCC(=O)OCC
2587,-0.586,1.21,132.162,None,CCOC(=O)CNC(C)=CC(C)=O
2588,-1.795,1.41,160.157,None,CC1(C)NC(=O)N(Cc2ccccc2)C1=O
2589,-0.897,-2.41,102.922,None,NC(=O)NCC(=O)NCC(=O)O
2590,-1.297,0.31,128.202,None,O=C(O)CNC(=S)SCC(=O)O
2591,-1.815,1.18,175.68900000000005,None,CCCCC(=O)NCCNC(=O)CCCC
2592,-2.53,2.79,164.851,None,CCOC(=O)CCCCCCC(=O)OCC
2593,-3.283,2.79,164.851,None,COC(=O)CCCCCCCCC(=O)OC
2594,-1.038,0.2,116.36,None,CCCCOC(=O)NS(N)(=O)=O
2595,-1.888,2.04,95.225,None,CCC(CO[N+](=O)[O-])O[N+](=O)[O-]
2596,-3.388,4.34,177.335,None,CCCCCCCCOC(=O)C(C)OC(C)=O
2597,-4.48,3.17,163.959,None,COc1ccc2c(c1)[nH]c1c(C)nccc12
2598,-1.735,0.7,146.851,None,CCCC(C)(COC(N)=O)COC(N)=O
2601,-1.749,1.07,141.328,None,CCC(CC)COC(=O)NS(N)(=O)=O
2602,-1.948,-1.78,119.767,None,CC(C=NNC(N)=O)=NNC(N)=O
2603,0.412,-2.64,159.335,None,O=C(CCCCC(=O)NCCO)NCCO
2608,-0.813,-0.0423,89.12799999999999,None,O=[N+]([O-])C12COP(=O)(OC1)OC2
2624,-1.712,1.11,143.871,None,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
2625,-1.449,3.24,154.44299999999996,None,O=C(O)CSSSSCC(=O)O
2626,-4.5539999999999985,-3.76,108.305,None,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1
2627,-2.154,-3.43,111.063,None,Cc1nc2c(=O)[nH]cnc2[nH]c1=O
2628,-3.052,1.64,135.167,None,CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21
2630,-1.929,-0.12,134.792,None,CC(=NNC(=O)c1nccs1)C(=O)O
2631,-3.687,-3.57,102.886,None,O=c1[nH]c2nc[nH]c(=O)c2[nH]c1=O
2632,-3.125,-3.48,102.886,None,O=c1cnc2[nH]c(=O)[nH]c(=O)c2[nH]1
2633,-3.302,2.06,163.959,None,Oc1cc2ccccc2cc1C1=NCCN1
2634,-0.35700000000000004,2.27,125.816,None,N#CC(C#N)=NNc1ccccc1
2635,-3.848,2.98,171.917,None,O=C(O)c1cccc(N=Nc2ccc(O)cc2)c1
2636,-3.329,3.72,171.917,None,O=C(O)c1ccccc1N=Nc1ccc(O)cc1
2639,-2.264,0.45,144.208,None,CCc1nc2cnc(=O)[nH]c2nc1CC
2640,-3.314,-0.55,136.738,None,CC(=NNC(=O)c1ccncc1)C(=O)O
2641,-3.938,-1.04,106.605,None,Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21
2642,-2.077,-0.68,137.796,None,COc1cc(N)c2c(c1OC)C(=O)OC2
2643,-1.155,2.15,98.289,None,O=C(c1ccccc1)C(F)(F)F
2644,-3.96,2.46,139.93,None,Cc1ccc2c([N+](=O)[O-])ccc(O)c2n1
2645,-3.707,3.18,128.96,None,O=[N+]([O-])c1cccc2ccccc12
2646,-2.3280000000000003,1.63,135.964,None,CCOc1ccc(NC(C)=O)cc1
2647,-2.577,3.41,164.372,None,Cc1cc(O)c(C(C)C)cc1C(=O)CCl
2648,-1.484,1.92,141.769,None,CCOc1nc(OCC)nc(OCC)n1
2650,-3.76,2.4,152.838,None,CNC(=O)Oc1cccc2ccccc12
2651,-3.5460000000000003,4.75,132.685,None,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl
2652,-4.357,3.26,145.751,None,COc1ccc([N+](=O)[O-])c2ccccc12
2653,-3.397,3.01,132.67700000000002,None,O=[N+]([O-])OCCCCCCCO[N+](=O)[O-]
2654,-4.723,3.89,158.974,None,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2
2656,-4.143,3.54,145.161,None,O=[N+]([O-])OCCCCCCCCO[N+](=O)[O-]
2658,-2.256,1.22,159.501,None,Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O
2659,-3.758,3.29,179.757,None,C=CCOC(=O)c1ccccc1C(=O)OCC=C
2660,-3.921,2.89,170.81400000000005,None,CNC(=O)Oc1cc(C)c(SC)c(C)c1
2661,-4.057,-2.89,107.193,None,O=c1[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1
2662,-3.164,1.04,140.518,None,O=C(O)c1ccc([N+](=O)[O-])c2cccnc12
2667,-0.5539999999999999,-0.6,157.972,None,CCOC(=O)N1CC(C)N(C(N)=O)CC1C
2669,-3.216,0.72,132.46,None,O=c1ccc2cc3ccoc3c(O)c2o1
2672,-2.167,1.23,162.915,None,O=C1CCCCCN1C(=O)c1ccccc1
2673,-1.474,1.56,104.497,None,O=C(O)c1ccccc1[N+](=O)[O-]
2674,-2.968,2.3,118.649,None,COC(=O)c1ccc(C(=O)O)cc1
2675,-1.95,1.64,131.13299999999998,None,COC(=O)c1ccccc1C(=O)OC
2676,-2.774,2.48,120.193,None,O=[N+]([O-])OCCCCCCO[N+](=O)[O-]
2677,-3.035,1.8,116.981,None,COC(=O)c1ccc([N+](=O)[O-])cc1
2678,-2.375,2.7,156.101,None,CCOC(=O)c1ccccc1C(=O)OCC
2680,-1.545,1.27,143.871,None,CC=CCC1(C)C(=O)NC(=O)N(C)C1=O
2685,-0.602,-0.34,118.247,None,NNC(=O)c1ccc2c(c1)OCO2
2686,-2.616,1.1,122.683,None,CC1OC(=O)c2cc([N+](=O)[O-])ccc21
2687,-3.855,-3.76,108.305,None,Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1
2688,-1.4069999999999998,0.72,144.915,None,NC(Cc1n[nH]c2ccccc12)C(=O)O
2689,-4.001,4.15,178.46200000000005,None,CCN(CC)c1ccc2c(C)cc(=O)oc2c1
2690,-2.707,-0.43,145.80100000000004,None,Nc1ccc(S(=O)(=O)O)c2ncccc12
2691,-2.5,0.37,145.80100000000004,None,Nc1c(S(=O)(=O)O)ccc2ncccc12
2692,-1.5619999999999998,1.73,122.462,None,COc1ccc(Cl)c(OC)c1O
2693,-1.641,0.69,124.068,None,NC(=O)COC(=O)c1ccccc1
2694,-4.272,3.64,141.444,None,Cc1ccc2ccccc2c1[N+](=O)[O-]
2695,-1.473,0.17,141.925,None,CCC1(CCO)C(=O)NC(=S)NC1=O
2696,-3.6,2.0,144.944,None,COc1c2ccoc2cc2oc(=O)ccc12
2697,-1.694,-0.0312,163.704,None,Nc1ccc(S(=O)(=O)N=C2CC=CN2)cc1
2698,-3.52,1.93,144.944,None,COc1c2occc2cc2ccc(=O)oc12
2699,-4.001,3.24,170.368,None,Cc1cc(=O)n(O)c2ccc3ccccc3c12
2700,-2.237,1.4,149.036,None,CCNC(=O)COC(=O)c1ccccc1
2701,-3.856,3.34,157.579,None,O=[N+]([O-])c1ccc(-c2ccccc2)cc1O
2703,-2.071,1.74,174.00400000000005,None,CCN(CC)C(=O)COC(=O)c1ccccc1
2704,-2.684,2.95,171.558,None,O=C(O)CSC(=S)OCc1ccccc1
2708,-2.528,1.71,144.52700000000004,None,CCCC1(CCC)C(=O)NC(=O)NC1=O
2709,-2.215,0.62,134.109,None,Cc1nc2ccc([N+](=O)[O-])cc2c(=O)[nH]1
2711,-2.55,1.63,135.167,None,CCC1OC(=O)c2cc([N+](=O)[O-])ccc21
2712,-2.39,1.52,144.52700000000004,None,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
2715,-1.672,1.71,144.52700000000004,None,CCCCC1(CC)C(=O)NC(=O)NC1=O
2716,-2.458,1.14,148.261,None,CC1(c2ccccc2)C(=O)NC(=O)NC1=O
2717,-2.119,1.65,156.355,None,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
2718,-1.517,1.09,171.985,None,CCOc1ccc(NC(C)=O)c2cccnc12
2719,-1.345,-0.91,138.384,None,CC(=O)c1c(C)ncc(C(=O)O)c1C(=O)O
2720,-1.7280000000000002,0.2,159.76,None,CC(CCC(=O)O)=NNC(=O)c1nccs1
2721,-2.384,0.59,148.515,None,CCc1nc2[nH]c(=O)[nH]c(=O)c2nc1CC
2722,-1.908,1.74,183.881,None,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
2723,-3.824,3.18,128.96,None,O=[N+]([O-])c1ccc2ccccc2c1
2724,-2.297,1.74,129.487,None,CC(=NO)C(=NO)c1ccccc1
2725,-1.19,1.21,134.264,None,Cc1ccccc1OCC(O)CO
2726,-0.7290000000000001,0.57,138.571,None,COc1ccccc1OCC(O)CO
2727,-1.018,-0.02,138.571,None,OCCOc1cccc(OCCO)c1
2728,-2.966,2.59,125.229,None,O=C(O)c1ccc(Br)c([N+](=O)[O-])c1
2729,-2.825,3.61,168.25099999999995,None,CC(=O)CC(C)=NCCN=C(C)CC(C)=O
2730,-1.939,0.22,114.223,None,O=C(NO)c1ccc([N+](=O)[O-])cc1
2731,-2.531,3.04,160.93200000000004,None,CCC(C)c1ccccc1OC(=O)NC
2732,-2.869,0.82,126.707,None,CN(O)C(=O)c1ccc([N+](=O)[O-])cc1
2734,-2.283,1.84,126.707,None,CONC(=O)c1ccc([N+](=O)[O-])cc1
2735,-1.515,1.56,159.755,None,Cc1cc(C)nc(Oc2cc(C)n(C)n2)n1
2736,-1.879,0.42,146.278,None,NC(=O)CNC(=O)OCc1ccccc1
2738,-5.0939999999999985,0.96,175.704,None,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
2744,-1.592,-0.23,161.70600000000005,None,CC(CCC(=O)O)=NNC(=O)c1ccncc1
2745,-2.31,2.51,132.339,None,CC(=O)Nc1ccc(Cl)cc1C
2746,-3.0810000000000004,1.84,171.917,None,O=C(O)c1ccc(NC(=O)c2cccnc2)cc1
2747,-3.383,2.32,177.33599999999996,None,O=C(NC(=O)c1cccnc1)Nc1ccccc1
2748,-2.172,1.83,156.355,None,C=CCC1(CCCC)C(=O)NC(=O)NC1=O
2749,-2.313,1.76,156.355,None,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O
2750,-2.622,1.05,166.893,None,CC(C)CC1(CCO)C(=O)NC(=S)NC1=O
2751,-0.7659999999999999,-0.38,132.631,None,CCC1(CC(C)=O)C(=O)NC(=O)NC1=O
2752,-3.159,2.76,138.60299999999998,None,CCCOc1ccc([N+](=O)[O-])cc1N
2753,-2.061,2.93,165.83700000000005,None,O=S(=O)(C1CCCCC1)C1CCCCC1
2754,-1.605,0.7,154.409,None,CCCC1(CCO)C(=O)NC(=S)NC1=O
2755,-1.455,2.82,180.564,None,COc1ccc2cc(CCC(C)=O)ccc2c1
2756,-0.762,1.01,149.036,None,CC(C)(NC(=O)c1ccccc1)C(=O)O
2757,-1.579,1.69,104.939,None,O=C(O)c1ccc(F)c([N+](=O)[O-])c1
2758,-3.484,0.43,141.166,None,COc1cc(C#N)c2c(c1OC)C(=O)OC2
2759,-3.112,1.41,122.956,None,COc1ccc(C(=O)O)cc1C(=O)O
2760,-1.987,1.81,122.956,None,COc1cc(C(=O)O)ccc1C(=O)O
2761,-2.334,2.27,180.496,None,O=C(O)C(=O)C(c1ccccc1)c1ccccc1
2762,-2.664,2.05,157.011,None,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
2763,-3.4810000000000003,2.52,168.668,None,O=C(O)CCC(=O)c1cccc2ccccc12
2764,-2.014,0.94,121.288,None,O=C(O)COc1ccccc1[N+](=O)[O-]
2766,-2.7310000000000003,1.99,172.31900000000005,None,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1
2767,-2.401,0.51,149.624,None,CC(=O)NC(=O)COC(=O)c1ccccc1
2768,-1.966,-0.7,137.997,None,NC(=O)NS(=O)(=O)c1ccc(N)cc1
2769,-1.185,2.05,174.00400000000005,None,CCOC(=O)C(C)(C)NC(=O)c1ccccc1
2770,-2.668,0.92,153.343,None,CCOC(=O)Oc1ccc(NC(C)=O)cc1
2771,-0.745,-0.26,150.28,None,CC1(C(=O)O)NCCc2cc(O)c(O)cc21
2772,-1.914,2.42,167.81,None,CCC(C)(C(=O)O)N1C(=O)c2ccccc2C1=O
2775,-2.528,-0.96,139.539,None,NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1
2776,-1.388,1.77,187.93400000000003,None,COc1ccc(C(O)C(O)c2ccccc2)cc1
2778,-1.096,-0.45,163.069,None,NC(Cc1ccc(O)cc1)C(=O)NCC(=O)O
2779,-0.893,0.64,164.46400000000003,None,COc1ccc(CC2NC(=O)N(C)C2=O)cc1
2782,-0.7290000000000001,0.29,152.553,None,CCOC(=O)N1CCN(C(=O)OCC)CC1
2783,-1.788,0.12,176.03099999999995,None,CCNC(=S)N1CCN(C(=O)OCC)CC1
2785,-0.46,-1.77,132.69,None,CNC(=S)NC1C(=O)NC(=O)NC1=O
2788,-3.656,2.71,160.135,None,CCC1(CC)OC(=O)c2cc([N+](=O)[O-])ccc21
2789,-2.416,2.27,118.061,None,COC(=O)c1ccc(OC)cc1
2790,-4.1560000000000015,4.42,194.65,None,CCCCC(CCCC)(CCCC)C(=O)NO
2791,-3.049,2.61,135.964,None,COC(=O)c1ccc(N(C)C)cc1
2792,-2.14,1.53,122.368,None,COc1cccc(C(=O)O)c1OC
2793,-0.843,-0.4,119.506,None,NS(=O)(=O)c1ccc(NO)cc1
2794,-0.466,2.37,163.733,None,O=S(=O)(O)c1ccc2oc3ccccc3c2c1
2795,-2.727,2.61,164.666,None,O=C(c1ccccc1)N(O)c1ccccc1
2796,-1.4069999999999998,0.78,149.036,None,CC(=O)NC(Cc1ccccc1)C(=O)O
2797,-3.502,2.32,166.351,None,CC(C)c1ccc(NC(=O)N(C)C)cc1
2798,-0.397,1.0,123.544,None,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1
2799,-0.7440000000000001,2.78,155.231,None,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
2800,-1.4680000000000002,-0.22,132.094,None,NC(Cc1ccc(O)c(O)c1)C(=O)O
2801,-1.86,1.61,174.00400000000005,None,CCOC(=O)C(Cc1ccccc1)NC(C)=O
2802,-1.784,2.36,191.319,None,CCN(CC)CC(=O)Nc1c(C)cccc1C
2804,-5.275,3.8,165.605,None,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
2806,-2.97,0.0339,175.532,None,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
2813,-2.357,2.18,168.83900000000003,None,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
2814,-3.345,4.24,194.65,None,CCCCC(CC)CC(CC)(CC)C(=O)NO
2815,-5.222,4.42,194.65,None,CCCCCCCCC(CC)(CC)C(=O)NO
2816,-4.0,3.87,194.65,None,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO
2817,-2.824,4.42,194.65,None,CCCCCCC(CCC)(CCC)C(=O)NO
2818,-4.796,4.42,194.65,None,CCCCCCCCCCC(C)(C)C(=O)NO
2819,-1.157,1.16,122.368,None,O=C(OCCO)c1ccccc1O
2820,-1.783,0.16,122.368,None,COc1cc(C(=O)CO)ccc1O
2821,-2.169,1.23,166.893,None,CCCCC1(CCO)C(=O)NC(=S)NC1=O
