Expt,ClogP,Polarizability,Name,smiles
-3.48,1.19,216.429,adrenosterone,CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O
-3.69,2.9,215.84099999999998,androstenedione,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O
-5.28,4.91,257.6,methyltestosterone acetate,CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
-5.35,3.82,282.5,megestrol acetate,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
-3.48,1.19,216.429,adrenosterone,CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O
-6.7,5.8,215.90900000000002,androstane-17-one,CC12CCC3C(CCC4CCCCC43C)C1CCC2=O
-4.79,3.99,252.93599999999998,norethisterone acetate,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
-1.72,1.19,118.649,acetylsalicylic acid,CC(=O)Oc1ccccc1C(=O)O
-1.06,2.07,110.759,isophorone,CC1=CC(=O)CC(C)(C)C1
-5.27,4.75,265.121,medrogestone,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
-4.43,4.04,240.80900000000003,progesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
-0.6,0.76,73.96300000000001,cyclohexanone,O=C1CCCCC1
-1.87,1.25,86.447,3-methylcyclohexanone,CC1CCCC(=O)C1
-2.06,2.26,122.587,L-carvone,C=C(C)C1CC=C(C)C(=O)C1
-4.11,1.57,166.261,pindone,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
-4.85,5.13,166.83599999999998,ditolyl ether,Cc1cccc(Oc2cccc(C)c2)c1
-0.94,1.25,86.447,2-methylcyclohexanone,CC1CCCCC1=O
-2.18,2.47,123.243,l-dihydrocarvone,C=C(C)C1CCC(C)C(=O)C1
-2.49,2.63,123.899,l-menthone,CC1CCC(C(C)C)C(=O)C1
-3.96,4.21,141.868,diphenyl ether,c1ccc(Oc2ccccc2)cc1
-3.15,3.55,159.247,phenyl salicylate,O=C(Oc1ccccc1)c1ccccc1O
-2.85,3.59,154.94,benzoin,O=C(Oc1ccccc1)c1ccccc1
-0.99,0.27,73.23899999999999,"2,5-cyclohexadiene-1,4-dione",O=C1C=CC(=O)C=C1
-3.03,2.38,127.565,menadione,CC1=CC(=O)c2ccccc2C1=O
-5.37,4.9,257.6,testosterone propionate,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
-5.18,4.37,245.11599999999999,testosterone acetate,CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
-4.46,4.28,245.11599999999999,"5,6-dehydroisoandrosterone acetate",CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1
-1.67,2.24,103.238,cyclohexanol acetate,CC(=O)OC1CCCCC1
-3.12,3.18,150.63299999999998,benzophenone,O=C(c1ccccc1)c1ccccc1
-1.63,1.57,106.301,"5,5-dimethyl-2,4-hexadione",CC(=O)CC(=O)C(C)(C)C
-0.72,1.07,80.745,"3,3-dimethyl-2-butanone",CC(=O)C(C)(C)C
-3.31,3.56,130.681,2-decanone,CCCCCCCCC(C)=O
-2.58,3.03,118.197,2-nonanone,CCCCCCCC(C)=O
-2.05,2.5,105.713,2-octanone,CCCCCCC(C)=O
-1.42,1.97,93.229,2-heptanone,CCCCCC(C)=O
-2.59,3.03,118.197,5-nonanone,CCCCC(=O)CCCC
-1.56,1.93,106.301,"2,4-octadione",CCCCC(=O)CC(C)=O
-0.8,1.44,80.745,2-hexanone,CCCCC(C)=O
-5.19,5.62,250.33900000000003,methoprene,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
-5.19,5.62,250.33900000000003,methoprene,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
-1.3,1.97,93.229,4-heptanone,CCCC(=O)CCC
-0.83,1.44,80.745,3-Hexanone,CCCC(=O)CC
-0.19,0.91,68.26100000000001,2-pentanone,CCCC(C)=O
-0.83,1.1,80.089,1-hexen-3-one,C=CC(=O)CCC
-1.33,1.78,93.229,5-methyl-2-hexanone,CC(=O)CCC(C)C
-1.83,2.2,109.447,propiophenone,CCC(=O)c1ccccc1
-0.28,0.91,68.26100000000001,3-pentanone,CCC(=O)CC
0.52,0.37,55.777,2-butanone,CCC(C)=O
-1.6,1.75,106.301,"6-methyl-2,4-heptadione",CC(=O)CC(=O)CC(C)C
-1.42,1.25,80.745,4-methyl-2-pentanone,CC(=O)CC(C)C
0.22,0.34,68.84899999999999,"2,4-pentanedione",CC(=O)CC(C)=O
-1.28,1.66,96.963,acetophenone,CC(=O)c1ccccc1
-0.24,1.15,71.98,methyl t-butyl ether,COC(C)(C)C
-0.88,1.75,106.301,"3-propyl-2,4-pentadione",CCCC(C(C)=O)C(C)=O
-0.67,1.25,80.745,3-methyl-2-pentanone,CCC(C)C(C)=O
-0.12,0.72,68.26100000000001,3-methyl-2-butanone,CC(=O)C(C)C
-1.3,1.6,93.229,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C
-5.24,7.47,276.649,phenothrin,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
-8.6,7.35,304.024,etofenprox,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1
-5.11,9.08,305.909,dioctyl phthalate,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
-6.14,6.95,255.97299999999998,dihexyl phthalate,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
-2.46,2.83,110.02,hexyl acetate,CCCCCCOC(C)=O
-6.64,8.71,305.909,diisooctyl phthalate,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
-1.28,2.83,110.02,ethyl butyrate,CCCCCOC(=O)CC
-1.89,2.3,97.536,amyl acetate,CCCCCOC(C)=O
-1.85,3.11,109.432,dibutyl ether,CCCCOCCCC
-0.99,1.51,71.98,methyl butyl ether,CCCCOC
-1.37,1.36,72.568,butyl acetate,CCCCOC=O
-5.64,5.0,234.739,benzyl butyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
-4.4,4.83,206.037,dibutyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCCCC
-2.72,3.46,143.029,butyl-p-hydroxybenzoate,CCCCOC(=O)c1ccc(O)cc1
-3.48,3.79,138.722,butyl benzoate,CCCCOC(=O)c1ccccc1
-3.9,5.97,239.755,dibutyl sebacate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
-1.24,1.77,85.052,butyl acetate,CCCCOC(C)=O
-1.62,2.04,84.464,dipropyl ether,CCCOCCC
-0.66,1.51,71.98,ethyl propyl ether,CCCOCC
-0.39,0.98,59.496,methyl propyl ether,CCCOC
-0.49,0.83,60.083999999999996,propyl formate,CCCOC=O
-1.78,2.6,139.159,propyl gallate,CCCOC(=O)c1cc(O)c(O)c(O)c1
-2.67,3.26,126.238,propyl benzoate,CCCOC(=O)c1ccccc1
-1.92,2.3,97.536,propyl butyrate,CCCOC(=O)CCC
-0.82,1.77,85.052,methyl butyrate,CCCOC(=O)CC
-0.72,1.24,72.568,propyl acetate,CCCOC(C)=O
-1.52,1.71,85.052,isopentyl formate,CC(C)CCOC=O
-3.16,4.18,155.513,isoamyl salicylate,CC(C)CCOC(=O)c1ccccc1O
-1.92,2.12,97.536,isoamyl acetate,CC(=O)OCCC(C)C
-0.77,0.62,88.771,"1,2-diethoxyethane",CCOCCOCC
-0.71,1.16,104.98899999999999,2-phenoxyethanol,OCCOc1ccccc1
-0.42,0.8,88.771,2-butoxyethanol,CCCCOCCO
-2.33,2.67,100.682,phenetole,CCOc1ccccc1
-0.09,0.98,59.496,diethyl ether,CCOCC
-0.85,1.04,58.84,ethyl vinyl ether,C=COCC
0.15,0.3,47.6,ethyl formate,CCOC=O
-2.35,2.7,156.101,diethyl phthalate,CCOC(=O)c1ccccc1C(=O)OCC
-2.35,2.4,118.061,ethyl p-hydroxybenzoate,CCOC(=O)c1ccc(O)cc1
-2.32,2.73,113.75399999999999,ethyl benzoate,CCOC(=O)c1ccccc1
-4.1,4.96,159.95600000000002,ethyl caprinate,CCCCCCCCCC(=O)OCC
-3.8,4.43,147.472,ethyl nonanoate,CCCCCCCCC(=O)OCC
-3.39,3.9,134.988,ethyl caprylate,CCCCCCCC(=O)OCC
-2.71,3.37,122.50399999999999,ethyl heptylate,CCCCCCC(=O)OCC
-2.31,2.83,110.02,ethyl capronate,CCCCCC(=O)OCC
-1.75,2.3,97.536,ethyl valerate,CCCCC(=O)OCC
-1.28,1.77,85.052,ethyl butyrate,CCCC(=O)OCC
-0.96,1.26,114.915,diethyl succinate,CCOC(=O)CCC(=O)OCC
-0.66,1.24,72.568,ethyl propionate,CCOC(=O)CC
-0.82,0.7,102.431,diethyl malonate,CCOC(=O)CC(=O)OCC
-0.04,0.71,60.083999999999996,ethyl acetate,CCOC(C)=O
-0.74,1.32,71.91199999999999,ethyl acrylate,C=CC(=O)OCC
-3.0,2.71,138.066,ethyl cinnamate,CCOC(=O)C=Cc1ccccc1
-3.0,2.71,138.066,ethyl cinnamate,CCOC(=O)C=Cc1ccccc1
-6.96,8.71,305.909,di-(2-ethylhexyl)-phthalate,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
-3.13,3.29,179.757,diallyl phthalate,C=CCOC(=O)c1ccccc1C(=O)OCC=C
-1.01,1.18,72.568,isobutyl formate,CC(C)COC=O
-4.66,4.46,206.037,diisobutyl phthalate,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
-1.21,1.59,85.052,isobutyl acetate,CC(=O)OCC(C)C
-1.21,2.2,96.88,isobutyl acrylate,C=CC(=O)OCC(C)C
-4.63,4.53,270.672,deoxycorticosterone acetate,CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
-1.1,1.34,105.57700000000001,phenoxyacetic acid,O=C(O)COc1ccccc1
0.48,-0.27,51.318999999999996,dimethoxymethane,COCOC
-1.92,0.63,135.44,opianic acid,COc1ccc(C=O)c(C(=O)O)c1OC
-1.56,2.2,129.30100000000002,eugenol,C=CCc1ccc(O)c(OC)c1
-2.05,1.33,109.884,vanillic acid,COc1cc(C(=O)O)ccc1O
-1.96,1.19,92.505,o-methoxyphenol,COc1ccccc1O
-4.16,3.0,172.387,naprosyn,COc1ccc2cc(C(C)C(=O)O)ccc2c1
-2.92,3.15,124.994,estragole,C=CCc1ccc(OC)cc1
-1.49,1.7,101.27,p-methoxybenzaldehyde,COc1ccc(C=O)cc1
-3.13,3.17,124.994,anethole,CC=Cc1ccc(OC)cc1
-3.13,3.17,124.994,anethole,CC=Cc1ccc(OC)cc1
-2.41,2.27,118.061,methyl-4-methoxybenzoate,COC(=O)c1ccc(OC)cc1
-1.85,2.13,88.198,anisole,COc1ccccc1
0.58,-0.23,35.116,methyl formate,COC=O
-1.66,1.64,131.13299999999998,dimethyl phthalate,COC(=O)c1ccccc1C(=O)OC
-2.34,2.23,105.57700000000001,methyl salicylate,COC(=O)c1ccccc1O
-1.24,1.54,114.191,methyl gallate,COC(=O)c1cc(O)c(O)c(O)c1
-1.78,1.86,105.57700000000001,methyl-4-hydroxybenzoate,COC(=O)c1ccc(O)cc1
-1.85,2.2,101.27,methyl benzoate,COC(=O)c1ccccc1
-1.2,1.2,138.14700000000002,dimethyl carbate,COC(=O)C1C2C=CC(C2)C1C(=O)OC
-0.8,1.35,71.91199999999999,methyl methacrylate,C=C(C)C(=O)OC
-4.69,5.49,172.44,methyl laurate,CCCCCCCCCCCC(=O)OC
-4.63,4.43,147.472,methyl caprate,CCCCCCCCCC(=O)OC
-3.38,3.9,134.988,Methyl nonanoate,CCCCCCCCC(=O)OC
-3.39,3.37,122.50399999999999,methyl caprylate,CCCCCCCC(=O)OC
-2.0,2.3,97.536,methyl capronate,CCCCCC(=O)OC
-1.36,1.77,85.052,methyl valerate,CCCCC(=O)OC
-0.82,1.24,72.568,methyl butyrate,CCCC(=O)OC
-0.14,0.71,60.083999999999996,methyl propionate,CCC(=O)OC
0.52,0.18,47.6,methyl acetate,COC(C)=O
-0.22,0.79,59.428000000000004,methyl acrylate,C=CC(=O)OC
-1.19,1.64,84.479,benzaldehyde,O=Cc1ccccc1
-3.17,3.56,118.197,nonanal,CCCCCCCCC=O
-2.36,3.03,105.713,octanal,CCCCCCCC=O
-1.7,2.5,93.229,heptanal,CCCCCCC=O
-1.3,1.97,80.745,hexanal,CCCCCC=O
-0.85,1.44,68.26100000000001,pentanal,CCCCC=O
-0.01,0.91,55.777,butanal,CCCC=O
0.58,0.37,43.293,propanal,CCC=O
-0.6,-0.24,132.29399999999998,glyceryl triacetate,CC(=O)OCC(COC(C)=O)OC(C)=O
-1.34,1.86,84.464,propyl isopropyl ether,CCCOC(C)C
-0.55,1.33,71.98,ethyl isopropyl ether,CCOC(C)C
-0.06,0.8,59.496,methyl isopropyl ether,COC(C)C
-1.1,1.68,84.464,diisopropyl ether,CC(C)OC(C)C
-0.63,0.65,60.083999999999996,Isopropyl formate,CC(C)OC=O
-0.55,1.06,72.568,isopropyl acetate,CC(=O)OC(C)C
0.57,-0.01,42.637,acrolein,C=CC=O
-2.13,2.85,105.713,2-ethylhexanal,CCCCC(C=O)CC
-1.52,1.78,80.745,2-ethylbutanal,CCC(C=O)CC
0.32,0.51,55.121,2-butenal,CC=CC=O
-2.06,3.17,129.369,citral,CC(C)=CCCC(C)=CC=O
0.32,0.51,55.121,2-butenal,CC=CC=O
-2.46,2.66,105.057,2-ethyl-2-hexanal,CCCC=C(C=O)CC
-0.43,1.14,88.771,"1,1-diethoxyethane",CCOC(C)OCC
-2.92,1.96,121.863,"naphthalene-1,5-diol",Oc1cccc2c(O)cccc12
-4.73,3.94,159.398,1-anthranol,Oc1c2ccccc2cc2ccccc12
-2.78,4.1,165.537,alizarin,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
-2.22,2.71,117.556,1-naphthol,Oc1cccc2ccccc12
-4.0,2.53,275.567,hydrocortisone acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C
-3.11,1.44,250.011,cortisone,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO
-5.66,3.86,239.864,ethisterone,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
-3.99,4.02,232.044,17-methyltestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O
-4.71,2.89,245.11599999999999,17-a-hydroxyprogesterone,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
-5.51,4.27,329.222,hydrocortisone tebutate,CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
-4.3,2.51,279.286,hydrocortisone 21-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
-2.97,1.43,253.73,hydrocortisone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
-4.57,3.38,227.38,norethisterone,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
-4.3,4.52,229.787,ethinyl estradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
-4.58,3.81,316.082,prednisolone-21-trimethylacetate,CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
-4.37,2.58,278.63,prednisolone acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
-3.21,1.49,253.074,prednisolone,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
-2.99,1.99,265.558,6-methylprednisolone,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12
-4.57,2.06,231.687,norethisterone,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C
-1.43,2.4,100.682,"2,3-xylenol",Cc1cccc(O)c1C
-2.05,2.86,113.166,"2,4,6-trimethylphenol",Cc1cc(C)c(O)c(C)c1
-1.16,0.91,101.70700000000001,gallic acid,O=C(O)c1cc(O)c(O)c(O)c1
-1.19,2.4,100.682,"2,4-dimethylphenol",Cc1ccc(O)c(C)c1
-1.54,2.4,100.682,"2,5-xylenol",Cc1ccc(C)c(O)c1
-2.22,3.28,125.65,thymol,Cc1ccc(C(C)C)c(O)c1
-2.08,3.28,125.65,carvacrol,Cc1ccc(C(C)C)cc1O
-2.59,3.88,154.925,4-hexylresorcinol,CCCCCCc1ccc(O)cc1O
-1.31,2.4,100.682,"2,6-xylenol",Cc1cccc(C)c1O
-2.39,2.94,141.868,2-phenylphenol,Oc1ccccc1-c1ccccc1
-1.36,2.47,100.682,o-ethylphenol,CCc1ccccc1O
-0.62,1.94,88.198,o-cresol,Cc1ccccc1O
-0.86,1.61,88.786,salicylaldehyde,O=Cc1ccccc1O
-1.82,2.06,93.09299999999999,salicylic acid,O=C(O)c1ccccc1O
0.62,0.88,80.021,"1,2-benzenediol",Oc1ccccc1O
-5.24,3.76,204.452,equilenin,CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O
-5.28,3.53,205.108,equilin,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O
-3.96,3.69,205.764,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O
-1.99,3.17,118.868,"5,6,7,8-tetrahydro-2-naphthol",Oc1ccc2c(c1)CCCC2
-2.28,2.71,117.556,2-naphthol,Oc1ccc2ccccc2c1
-1.41,2.4,100.682,"3,4-xylenol",Cc1ccc(O)cc1C
-1.4,2.4,100.682,"3,5-dimethylphenol",Cc1cc(C)cc(O)c1
-0.68,1.94,88.198,m-cresol,Cc1cccc(O)c1
0.81,0.76,80.021,"1,3-benzenediol",Oc1cccc(O)c1
-3.48,3.2,141.868,p-phenylphenol,Oc1ccc(-c2ccccc2)cc1
-2.82,3.43,183.627,diphenylolpropane,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
-2.41,3.17,125.65,p-t-butylphenol,CC(C)(C)c1ccc(O)cc1
-0.7,1.94,88.198,p-cresol,Cc1ccc(O)cc1
-4.95,3.97,219.767,dienestrol,C=CC(c1ccc(O)cc1)C(C=C)c1ccc(O)cc1
-4.43,4.98,221.079,hexestrol,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1
-0.96,1.39,88.786,p-hydroxybenzaldehyde,O=Cc1ccc(O)cc1
-1.41,1.42,93.09299999999999,p-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1
-4.07,5.93,220.423,DES,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
-4.35,5.93,220.423,DES,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
-4.95,5.41,219.767,dienestrol,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1
-0.17,0.64,80.021,"1,4-benzenediol",Oc1ccc(O)cc1
0.0,1.48,75.714,phenol,Oc1ccccc1
-1.73,-0.38,151.726,quinhydrone,O=C1C=CC(O)(c2cc(O)ccc2O)C=C1
-2.32,2.71,120.836,borneol,CC1(C)C2CCC1(C)C(O)C2
-4.02,3.48,219.56,testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
-4.74,3.75,220.21599999999998,stanolone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O
-3.37,2.61,295.557,cholic acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
-3.95,4.66,291.25,deoxycholic acid,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
-4.35,2.96,295.557,hyocholic acid,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C
-4.84,4.13,209.483,alpha-estradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
-4.95,2.94,213.79,estriol,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O
-3.59,2.08,224.523,hydroxyisoandrosterone,CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2=O
-3.82,5.0,291.25,Hyodesoxycholic acid,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C
-4.35,3.82,295.557,hyocholic acid,CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
-3.64,4.66,291.25,hyodeoxycholic acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
-3.24,1.76,249.423,corticosterone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12
-3.85,0.73,250.011,aldosterone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12
-4.16,3.75,220.21599999999998,androsterone,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O
-4.12,3.42,219.56,prasterone,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O
-4.65,4.52,244.528,pregnenolone,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
-0.44,1.34,77.682,cyclohexanol,OC1CCCCC1
-0.88,1.91,90.166,cycloheptanol,OC1CCCCCC1
-1.29,2.47,102.65,cyclooctanol,OC1CCCCCCC1
-0.88,1.83,90.166,4-methylcyclohexanol,CC1CCC(O)CC1
-2.53,3.2,127.618,menthol,CC1CCC(C(C)C)C(O)C1
-2.47,1.88,260.936,prostaglandin E2,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
-0.17,-1.68,94.91,d-quercitol,OC1CC(O)C(O)C(O)C1O
0.35,-2.11,99.21700000000001,d-inositol,OC1C(O)C(O)C(O)C(O)C1O
-2.21,3.03,171.731,benzilic acid,O=C(O)C(O)(c1ccccc1)c1ccccc1
-1.27,2.27,109.432,"2,2,3-trimethyl-3-pentanol",CCC(C)(O)C(C)(C)C
-0.72,1.74,96.948,"2,3,3-trimethyl-2-butanol",CC(C)(C)C(C)(C)O
-1.72,2.63,109.432,2-methyl-2-heptanol,CCCCCC(C)(C)O
-1.6,2.63,109.432,3-methyl-3-heptanol,CCCCC(C)(O)CC
-1.08,2.1,96.948,2-methyl-2-hexanol,CCCCC(C)(C)O
-1.0,2.1,96.948,3-methyl-3-hexanol,CCCC(C)(O)CC
-0.49,1.57,84.464,2-methyl-2-pentanol,CCCC(C)(C)O
-1.99,3.28,133.088,linalool,C=CC(C)(O)CCC=C(C)C
-0.85,2.1,96.948,3-ethyl-3-pentanol,CCC(O)(CC)CC
-0.38,1.57,84.464,3-methyl-3-pentanol,CCC(C)(O)CC
0.08,1.04,71.98,2-ethyl-2-propanol,CCC(C)(C)O
-0.92,1.92,96.948,"2,4-dimethyl-2-pentanol",CC(C)CC(C)(C)O
0.51,-1.72,99.149,citric acid,O=C(O)CC(O)(CC(=O)O)C(=O)O
-0.89,1.92,96.948,"2,3-dimethyl-2-pentanol",CCC(C)C(C)(C)O
-0.85,1.92,96.948,"2,3-dimethyl-3-pentanol",CCC(C)(O)C(C)C
-0.41,1.39,84.464,"2,3-dimethyl-2-butanol",CC(C)C(C)(C)O
-0.29,0.3,92.505,salicyl alcohol,OCc1ccccc1O
-1.2,1.49,100.682,p-methylbenzyl alcohol,Cc1ccc(CO)cc1
-0.4,1.03,88.198,phenylmethanol,OCc1ccccc1
-1.52,2.1,96.948,"2,2-dimethyl-1-pentanol",CCCC(C)(C)CO
-1.04,1.57,84.464,"2,2-dimethyl-1-butanol",CCC(C)(C)CO
-0.4,1.04,71.98,"2,2-dimethyl-1-propanol",CC(C)(C)CO
-0.74,1.36,100.682,2-phenylethanol,OCCc1ccccc1
-0.5,1.57,84.464,"3,3-dimethyl-1-butanol",CC(C)(C)CCO
-1.38,1.88,113.166,3-phenylpropanol,OCCCc1ccccc1
-1.55,2.1,96.948,"4,4-dimethyl-1-pentanol",CC(C)(C)CCCO
-8.4,8.31,234.27200000000002,1-octadecanol,CCCCCCCCCCCCCCCCCCO
-7.26,7.25,209.304,cetyl alcohol,CCCCCCCCCCCCCCCCO
-6.35,6.72,196.82,1-pentadecanol,CCCCCCCCCCCCCCCO
-6.05,6.19,184.33599999999998,myristyl alcohol,CCCCCCCCCCCCCCO
-4.67,5.13,159.368,dodecanol,CCCCCCCCCCCCO
-3.63,4.06,134.4,1-decanol,CCCCCCCCCCO
-3.01,3.53,121.916,1-nonanol,CCCCCCCCCO
-2.39,3.0,109.432,1-octanol,CCCCCCCCO
-1.81,2.47,96.948,1-heptanol,CCCCCCCO
-1.24,1.94,84.464,1-hexanol,CCCCCCO
-0.6,1.41,71.98,1-pentanol,CCCCCO
0.0,0.88,59.496,1-butanol,CCCCO
-0.15,1.02,71.324,4-pentene-1-ol,C=CCCCO
-1.14,1.75,84.464,4-methyl-1-pentanol,CC(C)CCCO
0.62,0.34,47.012,1-propanol,CCCO
-0.72,1.75,84.464,3-methyl-2-pentanol,CCC(C)CCO
-0.52,1.22,71.98,isopentanol,CC(C)CCO
1.1,-0.19,34.528,ethanol,CCO
-0.93,0.28,118.061,dl-tropic acid,O=C(O)C(CO)c1ccccc1
-2.11,2.82,109.432,2-ethyl-1-hexanol,CCCCC(CC)CO
-1.11,1.75,84.464,2-methyl-1-pentanol,CCCC(C)CO
-1.17,1.75,84.464,2-ethyl-1-butanol,CCC(CC)CO
-0.47,1.22,71.98,2-methyl-1-butanol,CCC(C)CO
-1.6,2.1,96.948,"2,4-dimethyl-1-pentanol",CC(C)CC(C)CO
0.04,0.69,59.496,2-methylpropanol,CC(C)CO
-0.39,1.57,84.464,"2,3-dimethylbutanol",CC(C)C(C)CO
-2.46,3.28,133.088,lemonol,CC(C)=CCCC(C)=CCO
-3.75,3.41,245.11599999999999,deoxycorticosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12
1.57,-0.72,22.044,methanol,CO
-2.55,2.74,154.352,benzhydrol,OC(c1ccccc1)c1ccccc1
-2.85,2.13,167.424,benzoin,O=C(c1ccccc1)C(O)c1ccccc1
-1.15,1.92,96.948,"2,2-dimethyl-3-pentanol",CCC(O)C(C)(C)C
-0.62,1.39,84.464,"3,3-dimethyl-2-butanol",CC(O)C(C)(C)C
-2.52,3.03,166.83599999999998,"DL-1,2-diphenylethanol",OC(Cc1ccccc1)c1ccccc1
-2.94,4.41,146.884,2-undecanol,CCCCCCCCCC(C)O
-2.74,3.35,121.916,2-nonanol,CCCCCCCC(C)O
-2.09,2.82,109.432,2-octanol,CCCCCCC(C)O
-1.98,2.82,109.432,3-octanol,CCCCCC(O)CC
-1.55,2.29,96.948,2-heptanol,CCCCCC(C)O
-1.47,2.29,96.948,3-heptanol,CCCCC(O)CC
-0.89,1.75,84.464,2-hexanol,CCCCC(C)O
-1.4,2.29,96.948,4-heptanol,CCCC(O)CCC
-0.8,1.75,84.464,3-hexanol,CCCC(O)CC
-0.29,1.22,71.98,2-pentanol,CCCC(C)O
-0.59,1.58,83.80799999999999,1-Hexene-3-ol,C=CC(O)CCC
-1.38,2.1,96.948,5-methyl-2-hexanol,CC(C)CCC(C)O
-0.24,1.22,71.98,3-pentanol,CCC(O)CC
0.43,0.69,59.496,2-butanol,CCC(C)O
-0.8,1.57,84.464,4-methyl-2-pentanol,CC(C)CC(C)O
