,Expt,ClogP,Polarizability,Name,smiles
985,-2.7,2.55,157.19799999999995,11-Aminoundecanoic acid,NCCCCCCCCCCC(=O)O
986,-2.75,3.06,114.851,n-octylamine,CCCCCCCCN
987,-1.85,2.52,102.367,heptylamine,CCCCCCCN
988,-1.1,1.99,89.883,hexylamine,CCCCCCN
989,-1.71,2.87,114.851,2-ethylhexylamine,CCCCC(CC)CN
990,-0.48,0.46,110.408,phenylethanolamine,NCC(O)c1ccccc1
991,-1.6,-0.22,132.094,levodopa,NC(Cc1ccc(O)c(O)c1)C(=O)O
992,-2.57,0.38,127.787,L-tyrosine,NC(Cc1ccc(O)cc1)C(=O)O
993,-1.23,1.11,123.48,L-tryptophan,NC(Cc1ccccc1)C(=O)O
994,-0.55,-1.67,92.608,glutamine,NC(=O)CCC(N)C(=O)O
995,0.31,-0.15,69.81,alpha-Aminobutyric acid,CCC(N)C(=O)O
996,-0.74,-1.51,80.124,L-asparagine,NC(=O)CC(N)C(=O)O
997,1.08,-0.51,69.81,beta-aminobutyric acid,CC(N)CC(=O)O
998,-0.09,-1.23,74.117,threonine,CC(O)C(N)C(=O)O
999,-0.31,-1.15,56.292,2-cyanoguanidine,N#CN=C(N)N
1000,-2.92,-1.73,117.003,phthalamide,NC(=O)c1ccccc1C(N)=O
1001,-1.76,1.41,98.512,salicylamide,NC(=O)c1ccccc1O
1002,-0.96,0.74,94.205,benzamide,NC(=O)c1ccccc1
1003,0.61,-0.11,88.384,nicotinamide,NC(=O)c1cccnc1
1004,-0.91,-0.37,82.56299999999997,2-pyrazinecarboxamide,NC(=O)c1cnccn1
1005,1.58,-1.23,40.535,acetamide,CC(N)=O
1006,0.96,-0.78,52.363,acrylamide,C=CC(N)=O
1007,0.96,-2.11,37.777,urea,NC(N)=O
1008,0.1,0.55,82.294,o-t-butyl carbamate,CC(C)(C)OC(N)=O
1009,-0.35,1.2,110.996,o-benzyl carbamate,NC(=O)OCc1ccccc1
1010,-1.67,0.7,146.851,meprobamate,CCCC(C)(COC(N)=O)COC(N)=O
1011,-0.8,1.08,94.778,carbamic acid,CC(C)(C)COC(N)=O
1012,-3.3,3.04,132.23,n-octyl carbamate,CCCCCCCCOC(N)=O
1013,-2.62,2.51,119.746,n-heptyl carbamate,CCCCCCCOC(N)=O
1014,-1.92,1.98,107.262,n-hexyl carbamate,CCCCCCOC(N)=O
1015,-1.47,1.44,94.778,n-amyl carbamate,CCCCCOC(N)=O
1016,-0.66,0.91,82.294,o-butyl carbamate,CCCCOC(N)=O
1017,0.85,-0.15,57.326,o-ethyl carbamate,CCOC(N)=O
1018,-0.3,0.73,82.294,o-isobutyl carbamate,CC(C)COC(N)=O
1019,-0.99,0.55,161.369,methocarbamol,COc1ccccc1OCC(O)COC(N)=O
1020,0.97,-0.68,44.842,o-methyl carbamate,COC(N)=O
1021,-3.78,5.33,189.634,mefenamic acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C
1022,-2.24,0.72,110.996,2-hydroxyacetanilide,CC(=O)Nc1ccccc1O
1023,-2.09,1.54,119.173,3-methylacetanilide,CC(=O)Nc1cccc(C)c1
1024,-4.8,3.46,216.739,phenmedipham,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1
1025,-4.63,3.53,216.739,desmedipham,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1
1026,-1.58,1.25,119.761,4-formylacetanilide,CC(=O)Nc1ccc(C=O)cc1
1027,-0.98,0.0805,116.415,4-aminoacetanilide,CC(=O)Nc1ccc(N)cc1
1028,-2.37,1.63,135.964,phenacetin,CCOc1ccc(NC(C)=O)cc1
1029,-2.17,0.92,133.20600000000002,dulcin,CCOc1ccc(NC(N)=O)cc1
1030,-1.3,1.09,123.48,4-methoxyacetanilide,COc1ccc(NC(C)=O)cc1
1031,-1.91,0.6,136.55200000000002,p-acetoxy-acetanilide,CC(=O)Nc1ccc(OC(C)=O)cc1
1032,-1.03,0.34,110.996,4-hydroxyacetanilide,CC(=O)Nc1ccc(O)cc1
1033,-3.51,2.97,147.287,diphenylamine,c1ccc(Nc2ccccc2)cc1
1034,-0.68,1.15,94.205,formanilide,O=CNc1ccccc1
1035,-3.59,3.27,164.666,salicylanilide,O=C(Nc1ccccc1)c1ccccc1O
1036,-3.3,2.24,152.838,fenfuram,Cc1occc1C(=O)Nc1ccccc1
1037,-2.56,2.52,165.97799999999995,pyracarbolid,CC1=C(C(=O)Nc2ccccc2)CCCO1
1038,-1.92,1.61,119.173,propionanilide,CCC(=O)Nc1ccccc1
1039,-1.33,1.08,106.689,acetanilide,CC(=O)Nc1ccccc1
1040,-3.15,2.86,170.085,carbanilide,O=C(Nc1ccccc1)Nc1ccccc1
1041,-3.01,2.69,167.239,isonoruron,CN(C)C(=O)NC1CC2CC1C1CCCC21
1042,-2.36,2.99,155.835,cycluron,CN(C)C(=O)NC1CCCCCCC1
1043,-4.11,3.66,184.537,siduron,CC1CCCCC1NC(=O)Nc1ccccc1
1044,-0.5,-3.34,360.457,amikacin,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O
1045,-3.24,2.91,165.09099999999995,terbumeton,CCNc1nc(NC(C)(C)C)nc(OC)n1
1046,-1.22,0.0146,181.442,salbutamol,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
1047,-0.95,0.73,116.415,benzylurea,NC(=O)NCc1ccccc1
1048,-1.44,2.76,114.851,n-dibutylamine,CCCCNCCCC
1049,-0.46,1.69,89.883,dipropylamine,CCCNCCC
1050,-4.7,3.83,223.216,fenoxycarb,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1
1051,-3.27,3.2,195.626,naepaine,CCCCCNCCOC(=O)c1ccc(N)cc1
1052,-1.7,2.13,106.101,N-ethylaniline,CCNc1ccccc1
1053,-3.02,2.53,161.186,ethirimol,CCCCc1c(C)nc(NCC)nc1O
1054,-1.83,1.52,171.24599999999995,carbetamide,CCNC(=O)C(C)OC(=O)Nc1ccccc1
1055,-1.51,-1.85,73.059,quanidinoacetic acid,N=C(N)NCC(=O)O
1056,-1.68,0.31,124.068,hippuric acid,O=C(O)CNC(=O)c1ccccc1
1057,-5.15,1.49,330.839,glycocholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
1058,-2.88,2.47,110.996,N-methylanthranilic acid,CNc1ccccc1C(=O)O
1059,-1.28,1.6,93.617,N-methylaniline,CNc1ccccc1
1060,1.13,-1.23,50.261,N-methylurea,CNC(N)=O
1061,-2.8,1.76,158.457,carbofuran,CNC(=O)Oc1cccc2c1OC(C)(C)C2
1062,-3.28,2.4,152.838,carbaryl,CNC(=O)Oc1cccc2ccccc12
1063,-1.57,0.57,150.28,dioxacarb,CNC(=O)Oc1ccccc1C1OCCO1
1064,-2.86,2.5,148.44799999999995,isoprocarb,CNC(=O)Oc1ccccc1C(C)C
1065,-2.05,1.6,152.755,propoxur,CNC(=O)Oc1ccccc1OC(C)C
1066,-4.24,4.54,210.868,butacarb,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1
1067,-2.58,2.09,135.964,XMC,CNC(=O)Oc1cc(C)cc(C)c1
1068,-1.8,1.63,123.48,m-tolyl methylcarbamate,CNC(=O)Oc1cccc(C)c1
1069,-1.8,1.17,110.996,metolcarb,CNC(=O)Oc1ccccc1
1070,-2.08,2.56,152.607,atratone,CCNc1nc(NC(C)C)nc(OC)n1
1071,-2.48,2.91,165.09099999999995,prometon,COc1nc(NC(C)C)nc(NC(C)C)n1
1072,-0.42,1.05,135.376,ephedrine,CNC(C)C(O)c1ccccc1
1073,-2.27,0.84,173.43099999999995,dibenzamid,O=C(NC(=O)c1ccccc1)c1ccccc1
1074,-0.9,-0.94,63.333,1-acetylurea,CC(=O)NC(N)=O
1075,0.07,1.25,90.859,phenyl hydrazine,NNc1ccccc1
1076,1.34,-1.05,37.189,methyl hydrazine,CNN
1077,0.01,-0.89,98.11,isoniazid,NNC(=O)c1ccncc1
1078,-2.33,0.13,113.657,4-phenylsemicarbazide,NNC(=O)Nc1ccccc1
1079,-2.92,2.94,157.013,hydrazobenzene,c1ccc(NNc2ccccc2)cc1
1080,-2.46,1.03,169.227,isocarboxazid,Cc1cc(C(=O)NNCc2ccccc2)no1
1081,-0.74,0.79,85.44,phenylhydroxylamine,ONc1ccccc1
1082,-3.04,2.4,173.416,ibuproxam,CC(C)Cc1ccc(C(C)C(=O)NO)cc1
1083,1.12,-1.8,42.084,hydroxyurea,NC(=O)NO
1084,-0.2,-1.14,105.092,daminozide,CN(C)NC(=O)CCC(=O)O
1085,-3.75,3.13,154.53799999999995,diphenylnitrosamine,O=NN(c1ccccc1)c1ccccc1
1086,-0.96,0.5,69.99600000000001,1-nitroso-1-ethylurea,CCN(N=O)C(N)=O
1087,-0.85,-0.0309,57.512,1-nitroso-1-methylurea,CN(N=O)C(N)=O
1088,-4.45,3.82,150.231,azobenzene,c1ccc(N=Nc2ccccc2)cc1
1089,-1.84,0.00811,225.631,gibberellic acid,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O
1090,-4.6,4.12,135.086,dibenzofuran,c1ccc2c(c1)oc1ccccc12
1091,-2.4,1.66,174.21900000000005,khellin,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
1092,-2.93,2.54,173.563,gentisin,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1
1093,-3.66,1.93,144.944,methoxsalen,COc1c2occc2cc2ccc(=O)oc12
1094,-4.31,3.87,184.871,osthole,COc1ccc2ccc(=O)oc2c1CC=C(C)C
1095,-1.89,1.39,106.316,coumarin,O=c1ccc2ccccc2o1
1096,-2.84,5.1,219.931,coumatetralyl,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21
1097,-3.66,5.07,270.824,ethyl biscoumacetate,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
1098,-3.89,3.42,227.301,warfarin,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
1099,-5.31,4.38,139.393,dibenzo-p-dioxine,c1ccc2c(c1)Oc1ccccc1O2
1100,-1.64,2.82,120.836,eucalyptol,CC12CCC(CC1)C(C)(C)O2
1101,-3.85,0.46,246.948,aldosterone,CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13
1102,-4.42,4.65,276.006,rotenone,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1
1103,-3.09,1.6,176.338,santonin,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O
1104,-0.27,-0.46,105.658,endothall,O=C(O)C1C2CCC(O2)C1C(=O)O
1105,-2.94,1.19,174.875,gentisin,COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1
1106,-7.32,5.96,313.894,diosgenin,CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1
1107,-7.32,5.84,313.894,diosgenin,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C
1108,-2.9,2.63,235.41,phenolphthalein,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
1109,-1.39,1.6,95.076,phthalic anhydride,O=C1OC(=O)c2ccccc21
1110,-0.41,-2.5,278.531,raffinose,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O
1111,0.79,-3.48,188.874,sucrose,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
1112,0.64,-1.47,99.217,fructose,OCC1OC(O)(CO)C(O)C1O
1113,-0.1,0.73,64.47399999999999,furfural,O=Cc1ccco1
1114,-0.48,0.64,68.781,2-furoic acid,O=C(O)c1ccco1
1115,0.64,-0.33,99.217,fructose,OCC1(O)OCC(O)C(O)C1O
1116,-1.89,0.63,128.07,meconin,COc1ccc2c(c1OC)C(=O)OC2
1117,-2.7,0.68,196.056,hematein,O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O
1118,-1.9,0.54,128.726,meconin,COC1=C(OC)C2C(=O)OCC2C=C1
1119,1.07,-0.76,53.302,gamma-butyrolactone,O=C1CCCO1
1120,0.56,0.33,52.714,tetrahydrofuran,C1CCOC1
1121,-0.03,0.89,65.19800000000001,tetrahydropyran,C1CCOCC1
1122,1.05,-0.83,57.021,3-hydroxytetrahydrofuran,OC1CCOC1
1123,-1.63,1.05,98.795,piperonal,O=Cc1ccc2c(c1)OCO2
1124,-1.6,1.61,93.9,styrene oxide,c1ccc(C2CO2)cc1
1125,-0.59,0.13,40.23,propylene oxide,CC1CO1
1126,-3.62,2.59,190.354,eriodictyol,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
1127,0.11,0.82,65.19800000000001,2-methyltetrahydrofuran,CC1CCCO1
1128,-6.01,4.07,297.308,lovastatin,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
1129,-4.08,0.85,518.764,"digoxin (L1=41,8mg/mL, L2=68,2mg/mL, Z=40,1mg/mL)",CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
1130,-5.29,2.44,514.457,digitoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
1131,-0.82,1.38,51.402,furan,c1ccoc1
1132,-0.74,0.25,268.1,monotropitoside,COC(=O)c1ccccc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O
1133,-0.85,-1.85,182.162,salicin,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O
1134,-0.24,-3.41,188.874,lactose,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O
1135,0.74,-1.88,99.217,glucose,OCC1OC(O)C(O)C(O)C1O
1136,0.39,-0.83,82.426,L-arabinose,OC1COC(O)C(O)C1O
1137,-3.57,0.3,368.151,"etoposide (148-167,25mg/ml)",COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
1138,-3.08,1.61,194.005,morin,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
1139,-1.99,2.13,117.117,camphor,CC12CCC(CC1=O)C2(C)C
1140,-5.19,3.38,156.923,anthraquinone,O=C1c2ccccc2C(=O)c2ccccc21
1141,-1.85,2.13,117.117,d-fenchone,CC12CCC(C1)C(C)(C)C2=O
1142,-3.48,1.19,216.429,adrenosterone,CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O
1143,-3.69,2.9,215.841,androstenedione,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O
1144,-5.28,4.91,257.6,methyltestosterone acetate,CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
1145,-5.35,3.82,282.5,megestrol acetate,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
1146,-6.7,5.8,215.909,androstane-17-one,CC12CCC3C(CCC4CCCCC43C)C1CCC2=O
1147,-4.79,3.99,252.936,norethisterone acetate,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
1148,-1.72,1.19,118.649,acetylsalicylic acid,CC(=O)Oc1ccccc1C(=O)O
1149,-1.06,2.07,110.759,isophorone,CC1=CC(=O)CC(C)(C)C1
1150,-5.27,4.75,265.121,medrogestone,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
1151,-4.43,4.04,240.80900000000003,progesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
1152,-0.6,0.76,73.96300000000002,cyclohexanone,O=C1CCCCC1
1153,-1.87,1.25,86.447,3-methylcyclohexanone,CC1CCCC(=O)C1
1154,-2.06,2.26,122.587,L-carvone,C=C(C)C1CC=C(C)C(=O)C1
1155,-4.11,1.57,166.261,pindone,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
1156,-4.85,5.13,166.83599999999996,ditolyl ether,Cc1cccc(Oc2cccc(C)c2)c1
1157,-0.94,1.25,86.447,2-methylcyclohexanone,CC1CCCCC1=O
1158,-2.18,2.47,123.243,l-dihydrocarvone,C=C(C)C1CCC(C)C(=O)C1
1159,-2.49,2.63,123.899,l-menthone,CC1CCC(C(C)C)C(=O)C1
1160,-3.96,4.21,141.868,diphenyl ether,c1ccc(Oc2ccccc2)cc1
1161,-3.15,3.55,159.247,phenyl salicylate,O=C(Oc1ccccc1)c1ccccc1O
1162,-2.85,3.59,154.94,benzoin,O=C(Oc1ccccc1)c1ccccc1
1163,-0.99,0.27,73.23899999999998,"2,5-cyclohexadiene-1,4-dione",O=C1C=CC(=O)C=C1
1164,-3.03,2.38,127.565,menadione,CC1=CC(=O)c2ccccc2C1=O
1165,-5.37,4.9,257.6,testosterone propionate,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
1166,-5.18,4.37,245.116,testosterone acetate,CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
1167,-4.46,4.28,245.116,"5,6-dehydroisoandrosterone acetate",CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1
1168,-1.67,2.24,103.238,cyclohexanol acetate,CC(=O)OC1CCCCC1
1169,-3.12,3.18,150.63299999999995,benzophenone,O=C(c1ccccc1)c1ccccc1
1170,-1.63,1.57,106.301,"5,5-dimethyl-2,4-hexadione",CC(=O)CC(=O)C(C)(C)C
1171,-0.72,1.07,80.745,"3,3-dimethyl-2-butanone",CC(=O)C(C)(C)C
1172,-3.31,3.56,130.681,2-decanone,CCCCCCCCC(C)=O
1173,-2.58,3.03,118.197,2-nonanone,CCCCCCCC(C)=O
1174,-2.05,2.5,105.713,2-octanone,CCCCCCC(C)=O
1175,-1.42,1.97,93.229,2-heptanone,CCCCCC(C)=O
1176,-2.59,3.03,118.197,5-nonanone,CCCCC(=O)CCCC
1177,-1.56,1.93,106.301,"2,4-octadione",CCCCC(=O)CC(C)=O
1178,-0.8,1.44,80.745,2-hexanone,CCCCC(C)=O
1179,-5.19,5.62,250.33900000000003,methoprene,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
1180,-1.3,1.97,93.229,4-heptanone,CCCC(=O)CCC
1181,-0.83,1.44,80.745,3-Hexanone,CCCC(=O)CC
1182,-0.19,0.91,68.26100000000001,2-pentanone,CCCC(C)=O
1183,-0.83,1.1,80.089,1-hexen-3-one,C=CC(=O)CCC
1184,-1.33,1.78,93.229,5-methyl-2-hexanone,CC(=O)CCC(C)C
1185,-1.83,2.2,109.447,propiophenone,CCC(=O)c1ccccc1
1186,-0.28,0.91,68.26100000000001,3-pentanone,CCC(=O)CC
1187,0.52,0.37,55.777,2-butanone,CCC(C)=O
1188,-1.6,1.75,106.301,"6-methyl-2,4-heptadione",CC(=O)CC(=O)CC(C)C
1189,-1.42,1.25,80.745,4-methyl-2-pentanone,CC(=O)CC(C)C
1190,0.22,0.34,68.84899999999999,"2,4-pentanedione",CC(=O)CC(C)=O
1191,-1.28,1.66,96.963,acetophenone,CC(=O)c1ccccc1
1192,-0.24,1.15,71.98,methyl t-butyl ether,COC(C)(C)C
1193,-0.88,1.75,106.301,"3-propyl-2,4-pentadione",CCCC(C(C)=O)C(C)=O
1194,-0.67,1.25,80.745,3-methyl-2-pentanone,CCC(C)C(C)=O
1195,-0.12,0.72,68.26100000000001,3-methyl-2-butanone,CC(=O)C(C)C
1196,-1.3,1.6,93.229,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C
1197,-5.24,7.47,276.649,phenothrin,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
1198,-8.6,7.35,304.024,etofenprox,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1
1199,-5.11,9.08,305.909,dioctyl phthalate,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
1200,-6.14,6.95,255.973,dihexyl phthalate,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
1201,-2.46,2.83,110.02,hexyl acetate,CCCCCCOC(C)=O
1202,-6.64,8.71,305.909,diisooctyl phthalate,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
1203,-1.28,2.83,110.02,ethyl butyrate,CCCCCOC(=O)CC
1204,-1.89,2.3,97.536,amyl acetate,CCCCCOC(C)=O
1205,-1.85,3.11,109.432,dibutyl ether,CCCCOCCCC
1206,-0.99,1.51,71.98,methyl butyl ether,CCCCOC
1207,-1.37,1.36,72.568,butyl acetate,CCCCOC=O
1208,-5.64,5.0,234.739,benzyl butyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
1209,-4.4,4.83,206.037,dibutyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCCCC
1210,-2.72,3.46,143.029,butyl-p-hydroxybenzoate,CCCCOC(=O)c1ccc(O)cc1
1211,-3.48,3.79,138.722,butyl benzoate,CCCCOC(=O)c1ccccc1
1212,-3.9,5.97,239.755,dibutyl sebacate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
1213,-1.24,1.77,85.052,butyl acetate,CCCCOC(C)=O
1214,-1.62,2.04,84.464,dipropyl ether,CCCOCCC
1215,-0.66,1.51,71.98,ethyl propyl ether,CCCOCC
1216,-0.39,0.98,59.496,methyl propyl ether,CCCOC
1217,-0.49,0.83,60.084,propyl formate,CCCOC=O
1218,-1.78,2.6,139.159,propyl gallate,CCCOC(=O)c1cc(O)c(O)c(O)c1
1219,-2.67,3.26,126.238,propyl benzoate,CCCOC(=O)c1ccccc1
1220,-1.92,2.3,97.536,propyl butyrate,CCCOC(=O)CCC
1221,-0.82,1.77,85.052,methyl butyrate,CCCOC(=O)CC
1222,-0.72,1.24,72.568,propyl acetate,CCCOC(C)=O
1223,-1.52,1.71,85.052,isopentyl formate,CC(C)CCOC=O
1224,-3.16,4.18,155.513,isoamyl salicylate,CC(C)CCOC(=O)c1ccccc1O
1225,-1.92,2.12,97.536,isoamyl acetate,CC(=O)OCCC(C)C
1226,-0.77,0.62,88.771,"1,2-diethoxyethane",CCOCCOCC
1227,-0.71,1.16,104.989,2-phenoxyethanol,OCCOc1ccccc1
1228,-0.42,0.8,88.771,2-butoxyethanol,CCCCOCCO
1229,-2.33,2.67,100.682,phenetole,CCOc1ccccc1
1230,-0.09,0.98,59.496,diethyl ether,CCOCC
1231,-0.85,1.04,58.84,ethyl vinyl ether,C=COCC
1232,0.15,0.3,47.6,ethyl formate,CCOC=O
1233,-2.35,2.7,156.101,diethyl phthalate,CCOC(=O)c1ccccc1C(=O)OCC
1234,-2.35,2.4,118.061,ethyl p-hydroxybenzoate,CCOC(=O)c1ccc(O)cc1
1235,-2.32,2.73,113.754,ethyl benzoate,CCOC(=O)c1ccccc1
1236,-4.1,4.96,159.95600000000005,ethyl caprinate,CCCCCCCCCC(=O)OCC
1237,-3.8,4.43,147.472,ethyl nonanoate,CCCCCCCCC(=O)OCC
1238,-3.39,3.9,134.988,ethyl caprylate,CCCCCCCC(=O)OCC
1239,-2.71,3.37,122.504,ethyl heptylate,CCCCCCC(=O)OCC
1240,-2.31,2.83,110.02,ethyl capronate,CCCCCC(=O)OCC
1241,-1.75,2.3,97.536,ethyl valerate,CCCCC(=O)OCC
1242,-1.28,1.77,85.052,ethyl butyrate,CCCC(=O)OCC
1243,-0.96,1.26,114.915,diethyl succinate,CCOC(=O)CCC(=O)OCC
1244,-0.66,1.24,72.568,ethyl propionate,CCOC(=O)CC
1245,-0.82,0.7,102.431,diethyl malonate,CCOC(=O)CC(=O)OCC
1246,-0.04,0.71,60.084,ethyl acetate,CCOC(C)=O
1247,-0.74,1.32,71.91199999999998,ethyl acrylate,C=CC(=O)OCC
1248,-3.0,2.71,138.066,ethyl cinnamate,CCOC(=O)C=Cc1ccccc1
1249,-6.96,8.71,305.909,di-(2-ethylhexyl)-phthalate,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
1250,-3.13,3.29,179.757,diallyl phthalate,C=CCOC(=O)c1ccccc1C(=O)OCC=C
1251,-1.01,1.18,72.568,isobutyl formate,CC(C)COC=O
1252,-4.66,4.46,206.037,diisobutyl phthalate,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
1253,-1.21,1.59,85.052,isobutyl acetate,CC(=O)OCC(C)C
1254,-1.21,2.2,96.88,isobutyl acrylate,C=CC(=O)OCC(C)C
1255,-4.63,4.53,270.672,deoxycorticosterone acetate,CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
1256,-1.1,1.34,105.577,phenoxyacetic acid,O=C(O)COc1ccccc1
1257,0.48,-0.27,51.319,dimethoxymethane,COCOC
1258,-1.92,0.63,135.44,opianic acid,COc1ccc(C=O)c(C(=O)O)c1OC
1259,-1.56,2.2,129.30100000000002,eugenol,C=CCc1ccc(O)c(OC)c1
1260,-2.05,1.33,109.884,vanillic acid,COc1cc(C(=O)O)ccc1O
1261,-1.96,1.19,92.505,o-methoxyphenol,COc1ccccc1O
1262,-4.16,3.0,172.387,naprosyn,COc1ccc2cc(C(C)C(=O)O)ccc2c1
1263,-2.92,3.15,124.994,estragole,C=CCc1ccc(OC)cc1
1264,-1.49,1.7,101.27,p-methoxybenzaldehyde,COc1ccc(C=O)cc1
1265,-3.13,3.17,124.994,anethole,CC=Cc1ccc(OC)cc1
1266,-2.41,2.27,118.061,methyl-4-methoxybenzoate,COC(=O)c1ccc(OC)cc1
1267,-1.85,2.13,88.198,anisole,COc1ccccc1
1268,0.58,-0.23,35.116,methyl formate,COC=O
1269,-1.66,1.64,131.13299999999998,dimethyl phthalate,COC(=O)c1ccccc1C(=O)OC
1270,-2.34,2.23,105.577,methyl salicylate,COC(=O)c1ccccc1O
1271,-1.24,1.54,114.191,methyl gallate,COC(=O)c1cc(O)c(O)c(O)c1
1272,-1.78,1.86,105.577,methyl-4-hydroxybenzoate,COC(=O)c1ccc(O)cc1
1273,-1.85,2.2,101.27,methyl benzoate,COC(=O)c1ccccc1
1274,-1.2,1.2,138.14700000000002,dimethyl carbate,COC(=O)C1C2C=CC(C2)C1C(=O)OC
1275,-0.8,1.35,71.91199999999998,methyl methacrylate,C=C(C)C(=O)OC
1276,-4.69,5.49,172.44,methyl laurate,CCCCCCCCCCCC(=O)OC
1277,-4.63,4.43,147.472,methyl caprate,CCCCCCCCCC(=O)OC
1278,-3.38,3.9,134.988,Methyl nonanoate,CCCCCCCCC(=O)OC
1279,-3.39,3.37,122.504,methyl caprylate,CCCCCCCC(=O)OC
1280,-2.0,2.3,97.536,methyl capronate,CCCCCC(=O)OC
1281,-1.36,1.77,85.052,methyl valerate,CCCCC(=O)OC
1282,-0.82,1.24,72.568,methyl butyrate,CCCC(=O)OC
1283,-0.14,0.71,60.084,methyl propionate,CCC(=O)OC
1284,0.52,0.18,47.6,methyl acetate,COC(C)=O
1285,-0.22,0.79,59.428,methyl acrylate,C=CC(=O)OC
1286,-1.19,1.64,84.479,benzaldehyde,O=Cc1ccccc1
1287,-3.17,3.56,118.197,nonanal,CCCCCCCCC=O
1288,-2.36,3.03,105.713,octanal,CCCCCCCC=O
